ASPECTUAL
Evento_lema	Frecuencia
begin	99
keep	74
continue	37
open	26
enter	24
stop	23
start	21
stand	21
end	18
remain	16
choose	13
abandon	9
follow	8
finish	8
resume	7
become	6
complete	4
shift	3
close	2
step	2
began	1
launch	1
spark	1
renew	1
suspend	1
result	1
unfold	1
