OCCURRENCE
Evento_lema	Frecuencia
arrange	13
increase	13
pull	13
steal	12
fancy	12
mention	12
imply	12
stretch	12
sweep	12
stoop	12
reveal	12
battle	12
appear	12
stare	12
cherish	12
ruin	12
flush	12
rouse	12
share	12
seize	12
describe	12
beat	12
startle	12
grieve	12
appeal	12
profess	12
address	11
differ	11
assent	11
tragedy	11
fling	11
afford	11
blow	11
engage	11
guess	11
accompany	11
win	11
devote	11
burn	11
long	11
mark	11
drift	11
starve	11
bound	11
hide	11
bury	11
reach	11
shut	11
acquire	11
ceremony	11
tremble	10
assert	10
sleep	10
reduce	10
compose	10
crave	10
despise	10
cling	10
pour	10
alter	10
disappoint	10
charm	10
gratify	10
hasten	10
mutter	10
thank	10
hurry	10
conceive	10
train	10
experience	10
paid	10
endeavour	10
pretend	10
advise	10
fit	9
support	9
undertake	9
forgive	9
recognize	9
interfere	9
recognise	9
perceive	9
soften	9
nod	9
cover	9
mistake	9
cast	9
sank	9
descend	9
miss	9
gaze	9
account	9
speech	9
trouble	9
shrink	9
puzzle	9
proceed	9
hurt	9
waste	9
curse	9
terrify	9
fear	9
matter	9
breathe	9
behave	9
frighten	8
conquer	8
spin	8
appreciate	8
enlighten	8
stifle	8
enable	8
buy	8
lurk	8
comfort	8
flash	8
compare	8
modify	8
sustain	8
resent	8
delight	8
plunge	8
annoy	8
recall	8
discourage	8
retain	8
pick	8
shrank	8
study	8
accustom	8
evade	8
manage	8
succeed	8
disappear	8
arrival	8
spoil	8
please	8
float	8
arise	8
scorn	8
present	8
accomplish	8
cure	8
drop	8
misunderstand	8
touch	8
risk	8
sin	8
stick	7
bow	7
grant	7
encourage	7
relax	7
utter	7
sympathize	7
occupy	7
suit	7
tend	7
absorb	7
perform	7
supply	7
tie	7
collect	7
define	7
roll	7
protect	7
greet	7
aggrieve	7
reply	7
comment	7
justify	7
consult	7
represent	7
bore	7
conviction	7
strengthen	7
point	7
deal	7
forego	7
check	7
impress	7
survive	7
introduce	7
commend	7
attract	7
bid	7
stroll	7
chafe	7
depart	7
astonish	7
cultivate	7
interrupt	7
cross	7
venture	7
cheer	7
agonize	7
lack	7
rejoice	7
convey	7
blame	7
los	7
insult	7
dread	7
toil	7
stumble	6
strive	6
weave	6
fire	6
summons	6
hunt	6
sang	6
deck	6
melt	6
lift	6
ignore	6
stuff	6
defend	6
spare	6
sing	6
soothe	6
resolve	6
preach	6
constitute	6
pace	6
congratulate	6
blaze	6
demand	6
exact	6
haunt	6
torture	6
attend	6
earn	6
dress	6
envy	6
require	6
secure	6
alarm	6
amount	6
test	6
surprise	6
overwhelm	6
wring	6
sigh	6
colour	6
suppress	6
practise	6
oblige	6
issue	6
prompt	6
belong	6
vanish	6
injure	6
shine	6
doom	6
yield	6
repudiate	6
exhaust	6
employ	6
meeting	6
deceive	6
banish	6
detect	6
bless	6
retire	6
subject	6
welcome	6
overcome	6
clasp	6
conceal	6
thrill	6
excite	5
divide	5
development	5
brave	5
encounter	5
fashion	5
obey	5
harass	5
open	5
light	5
conjure	5
arouse	5
adore	5
announcement	5
paint	5
disturb	5
chuckle	5
inherit	5
argue	5
breed	5
interview	5
trace	5
faint	5
wrench	5
renounce	5
scatter	5
cloud	5
last	5
guide	5
retort	5
respond	5
awake	5
whisper	5
wound	5
“are	5
revolt	5
blind	5
grind	5
weary	5
improve	5
bestow	5
sink	5
deserve	5
“and	5
hint	5
rescue	5
fade	5
withdraw	5
howl	5
await	5
tear	5
action	5
weigh	5
involve	5
entreat	5
oppress	5
convince	5
request	5
hamper	5
render	5
forbid	5
combine	5
wave	5
chance	5
knock	5
interest	5
sprang	5
affect	5
shriek	5
swing	5
torment	5
sadden	5
punish	5
jeer	5
guard	5
head	5
relieve	5
trip	4
curl	4
contribute	4
contain	4
annihilate	4
disguise	4
serve	4
extinguish	4
aspire	4
command	4
putt	4
hand	4
death	4
yell	4
console	4
fret	4
trample	4
owe	4
regret	4
situate	4
flow	4
acquiesce	4
soar	4
exaggerate	4
intrude	4
progress	4
direct	4
swear	4
dislike	4
goad	4
beam	4
omit	4
ponder	4
shed	4
shudder	4
loosen	4
part	4
arrest	4
dwell	4
quicken	4
awaken	4
discussion	4
quote	4
favour	4
condemn	4
march	4
incident	4
rave	4
fulfill	4
perturb	4
brighten	4
flatter	4
burden	4
clench	4
pity	4
ejaculate	4
wail	4
displease	4
prey	4
grudge	4
consent	4
detest	4
veer	4
counsel	4
exist	4
attain	4
examine	4
deprive	4
persist	4
heave	4
contend	4
challenge	4
protest	4
realise	4
sell	4
perch	4
proclaim	4
add	4
invite	4
incline	4
calculate	4
allot	4
assail	4
prevail	4
plenty	4
lower	4
horrify	4
recover	4
growth	4
frustrate	4
rule	4
silence	4
centre	4
drown	4
correspond	4
excuse	4
kindle	4
govern	4
attach	4
heart	4
overpower	4
swallow	4
retreat	4
wrapped	4
select	4
flutter	4
loom	4
rely	4
inflict	4
thrust	4
kiss	4
entrap	4
beware	4
crisi	4
exercise	4
distrust	4
warble	4
hop	4
suffice	3
resemble	3
crowd	3
approval	3
doubt	3
pile	3
rock	3
scare	3
frown	3
glare	3
pamper	3
reconcile	3
yearn	3
prophesy	3
somethe	3
fetch	3
bathe	3
snort	3
approach	3
restore	3
obtain	3
assign	3
resort	3
ruffle	3
glitter	3
re-cover	3
upset	3
overturn	3
pose	3
value	3
summon	3
payment	3
alternate	3
apply	3
extend	3
procure	3
diminish	3
underrate	3
rang	3
benumb	3
arm	3
flight	3
tap	3
wend	3
smote	3
search	3
reproduce	3
flame	3
pierce	3
dower	3
expend	3
traverse	3
rob	3
drink	3
unfit	3
surrender	3
alight	3
conduct	3
beg	3
praise	3
match	3
repent	3
wield	3
surround	3
harbour	3
credit	3
analyse	3
muse	3
distinguish	3
lain	3
probe	3
amaze	3
worship	3
dispute	3
drill	3
revenge	3
divine	3
shatter	3
cough	3
burst	3
stream	3
exchange	3
exalt	3
puff	3
defy	3
twinkle	3
ordain	3
hug	3
testify	3
hover	3
commence	3
conspire	3
escap	3
inhabit	3
sneer	3
grope	3
cripple	3
limit	3
disagree	3
interpose	3
baffle	3
acknowledge	3
fed	3
stiffen	3
handle	3
twirl	3
have	3
summit	3
scratch	3
reflect	3
lade	3
wot	3
harden	3
deliver	3
lure	3
weep	3
sparkle	3
tour	3
harm	3
release	3
educate	3
“then	3
remove	3
occasion	3
administer	3
indulge	3
taunt	3
penetrate	3
failure	3
refer	3
wind	3
narrow	3
irritate	3
bubble	3
fatigue	3
achieve	3
enthrone	3
reassure	3
shout	3
deride	3
blossom	3
grin	3
defer	3
criticise	3
adjust	3
connect	3
prepare	3
arch	3
abide	3
usurp	3
avert	3
redden	3
swarm	3
enslave	3
tramp	3
gleam	3
degrade	3
slip	3
invade	3
pack	3
exonerate	3
coerce	3
confide	3
sway	3
brandish	3
confront	3
apologize	3
fluff	3
disclose	2
lit	2
outline	2
survey	2
mar	2
undo	2
applaud	2
repair	2
shuffle	2
stimulate	2
succumb	2
display	2
celebrate	2
hush	2
debate	2
reverse	2
fold	2
restrain	2
ting	2
chatter	2
confound	2
foster	2
separate	2
recoil	2
heap	2
flicker	2
thin	2
edge	2
“nothe	2
purchase	2
flick	2
jump	2
“the	2
launch	2
convert	2
undermine	2
dull	2
peer	2
joke	2
submerge	2
nothe	2
pale	2
brush	2
influence	2
rid	2
tolerate	2
honour	2
apologise	2
trot	2
insinuate	2
exhort	2
enthrall	2
ferret	2
deepen	2
overtake	2
loiter	2
“thank	2
erase	2
wheel	2
chill	2
disregard	2
nestle	2
condescend	2
contradict	2
perish	2
solve	2
shift	2
reckon	2
whirl	2
embody	2
trudge	2
ring	2
triumph	2
glorify	2
echo	2
execute	2
step	2
cramp	2
broach	2
emerge	2
cheat	2
desecrate	2
polish	2
denote	2
distribute	2
waver	2
abuse	2
esteem	2
jest	2
engross	2
“think	2
calm	2
rejoin	2
wipe	2
behold	2
pronounce	2
fasten	2
mingle	2
simulate	2
wrestle	2
pervade	2
sport	2
imitate	2
curry	2
benefit	2
commit	2
uphold	2
register	2
unite	2
appease	2
disobey	2
contemplate	2
quarrel	2
heighten	2
obliterate	2
evoke	2
thunder	2
temper	2
wriggle	2
mirror	2
heed	2
appoint	2
misinterpret	2
saunter	2
scale	2
pluck	2
originate	2
poke	2
preserve	2
elevate	2
scold	2
root	2
humour	2
distress	2
shelter	2
wane	2
lull	2
brook	2
tread	2
disperse	2
rent	2
consist	2
dispense	2
rivet	2
translate	2
subdue	2
kep	2
toll	2
pucker	2
humble	2
lighten	2
crouch	2
devour	2
divert	2
supplement	2
import	2
fare	2
elapse	2
correct	2
shock	2
conflict	2
birth	2
spout	2
fuss	2
smooth	2
name	2
swell	2
glow	2
scandalize	2
embitter	2
re-serve	2
unravel	2
dissect	2
erect	2
sting	2
peep	2
plant	2
ward	2
“use	2
actuate	2
attest	2
bandy	2
stipulate	2
relish	2
publish	2
animate	2
combat	2
tarnish	2
cook	2
scoff	2
plume	2
relate	2
expose	2
tether	2
sprung	2
creation	2
sap	2
irradiate	2
acquaint	2
patch	2
gurgle	2
flood	2
chain	2
impersonate	2
ache	2
murder	2
pardon	2
peal	2
misrepresent	2
betide	2
announce	2
endanger	2
will	2
'ad	2
avenge	2
darken	2
incur	2
assume	2
volunteer	2
entertain	2
allude	2
twist	2
bully	2
intoxicate	2
mount	2
undergo	2
doze	2
cram	2
rub	2
bristle	2
trick	2
initiate	2
mourn	2
hurl	2
recede	2
foredoom	2
multiply	2
agitate	2
entail	2
destruction	2
recapture	2
wrangle	2
wrong	2
slumber	2
misuse	2
enlist	2
safeguard	2
pain	2
chase	2
stroke	2
recommence	2
clutch	2
belie	2
consequence	2
contract	2
uproot	2
blot	2
disapprove	2
conduce	2
grumble	2
bind	2
rebel	2
mend	2
minister	2
taste	2
empty	2
confuse	2
interpret	2
stun	2
bustle	2
muster	2
resignation	2
coquet	2
coo	2
caw	2
discern	1
rollick	1
enact	1
flag	1
feature	1
“old	1
bewitch	1
‘a	1
emphasize	1
“tell	1
contrast	1
befall	1
unfasten	1
disintegrate	1
effect	1
shape	1
avail	1
swamp	1
unthink	1
vibrate	1
twine	1
pin	1
inure	1
project	1
expound	1
dizzy	1
strew	1
dip	1
smoulder	1
illumine	1
curdle	1
sicken	1
blast	1
coil	1
stagger	1
thicken	1
forgo	1
widen	1
bark	1
transform	1
“of	1
shield	1
reign	1
mistres	1
wax	1
implant	1
wage	1
hawk	1
whistle	1
ply	1
function	1
paraphrase	1
“though	1
smoke	1
stock	1
imbibe	1
bother	1
asphyxiate	1
transmute	1
bode	1
outrage	1
farm	1
revolutionize	1
meddle	1
“have	1
jolly	1
discontent	1
buoy	1
muffle	1
potter	1
loathe	1
buttress	1
trial	1
jubilate	1
tangle	1
hoodwink	1
dismiss	1
steam	1
utilize	1
throng	1
beckon	1
choke	1
vie	1
double	1
bed	1
focus	1
outrun	1
assault	1
rove	1
usher	1
proportion	1
panel	1
prowl	1
breakfast	1
record	1
encompass	1
toss	1
enter	1
discourse	1
trundle	1
sob	1
measure	1
chequer	1
curtail	1
“preach	1
encouragement	1
chasten	1
water	1
tickle	1
inviit	1
hallow	1
decorate	1
blunt	1
stupefy	1
transaction	1
pit	1
despoil	1
clean	1
partake	1
hear	1
shirk	1
lock	1
deign	1
shop	1
lecture	1
free	1
acidulate	1
mock	1
trend	1
stamp	1
rue	1
proposal	1
roar	1
elect	1
annul	1
hackney	1
succour	1
besiege	1
conclusion	1
whine	1
shoulder	1
slant	1
arrangement	1
none	1
perjure	1
evolve	1
intervene	1
impeach	1
condition	1
rend	1
decay	1
quell	1
unbalance	1
depress	1
redeem	1
“extenuat	1
reap	1
threaten	1
enlarge	1
reform	1
laud	1
exert	1
breath	1
storm	1
hoot	1
symbolize	1
prescribe	1
occupation	1
tender	1
damn	1
collapse	1
race	1
beseem	1
chat	1
advantage	1
maintain	1
violence	1
conclude	1
endear	1
bowl	1
ascend	1
stiffnes	1
pine	1
inquire	1
faithlessnes	1
compensate	1
enchain	1
reassemble	1
lessen	1
spring	1
labour	1
construct	1
culminate	1
wager	1
mesmerise	1
transfigure	1
unresist	1
elude	1
unfold	1
engulf	1
jig	1
implicate	1
mould	1
warn	1
glide	1
grave	1
speed	1
peel	1
gossip	1
tint	1
peck	1
eke	1
stalk	1
removal	1
story	1
iterate	1
flit	1
s'pose	1
paralyse	1
“had	1
patter	1
dawn	1
tone	1
purify	1
lunch	1
slaughter	1
overjoy	1
neutralize	1
unpack	1
disentangle	1
emblazon	1
picture	1
revert	1
strangle	1
jar	1
estrange	1
hypnotise	1
“wear	1
pitch	1
infuriate	1
cluster	1
rank	1
fatten	1
endow	1
profit	1
furrow	1
harrow	1
“sprout	1
ferment	1
age	1
exasperate	1
brim	1
decree	1
nip	1
froth	1
compromise	1
grovel	1
anythe	1
depict	1
condole	1
depopulate	1
exodu	1
pump	1
growl	1
quench	1
trumpet	1
“avenge	1
sprout	1
bespatter	1
eye	1
idealize	1
chaff	1
denounce	1
liken	1
stagnate	1
blunder	1
revel	1
design	1
flout	1
pique	1
difficulty	1
master	1
associate	1
crown	1
despair	1
swerve	1
apportion	1
enrich	1
disposition	1
gibber	1
intersect	1
stray	1
clamber	1
everythe	1
revolve	1
travel	1
obscure	1
distort	1
embroil	1
throttle	1
presume	1
palm	1
clip	1
reside	1
“include	1
weld	1
boil	1
sputter	1
dissatisfy	1
rancour	1
founder	1
shoot	1
wag	1
attire	1
creature	1
fishes	1
hunger	1
extract	1
manner	1
confine	1
figure	1
tingle	1
bolster	1
redress	1
reason	1
little	1
mangle	1
instance	1
overflow	1
counteract	1
exult	1
charge	1
push	1
skim	1
second	1
advertise	1
order	1
transcend	1
surpass	1
subscribe	1
franknes	1
roam	1
“serve	1
class	1
batter	1
scarify	1
compliment	1
enclose	1
pinch	1
back	1
upbraid	1
rally	1
spot	1
sally	1
messenger	1
shrivel	1
ossify	1
invigorate	1
feast	1
reprove	1
circumvent	1
lend	1
counter	1
curb	1
“tame	1
pressure	1
stave	1
tick	1
relinquish	1
tug	1
entice	1
groan	1
slink	1
retrace	1
ing	1
‘melt	1
wince	1
cart	1
sort	1
'im	1
waft	1
burnish	1
keen	1
mixture	1
grate	1
skin	1
enjoin	1
gag	1
deafen	1
clang	1
tumble	1
apostrophize	1
manacle	1
bewail	1
dawdle	1
pelt	1
witness	1
lounge	1
refute	1
exclude	1
“indee	1
instruct	1
flinch	1
gasp	1
tidy	1
clear	1
talkin	1
'pear	1
hole	1
disconcert	1
base	1
pocket	1
scrutinize	1
feud	1
eradicate	1
‘talk’	1
steep	1
throb	1
“offer	1
wing	1
jam	1
include	1
enfold	1
germinate	1
scroll	1
concur	1
honeycomb	1
sneak	1
elucidate	1
overrate	1
dispirit	1
drain	1
bath	1
converge	1
suffuse	1
mystify	1
canvass	1
waltz	1
trade	1
stultify	1
shear	1
gambol	1
cavort	1
garland	1
i.	1
placard	1
harp	1
nibble	1
signify	1
loop	1
compass	1
thread	1
verge	1
wash	1
nourish	1
stain	1
wed	1
boast	1
dazzle	1
nudge	1
limb	1
rattle	1
canopy	1
deaden	1
surmount	1
model	1
bask	1
journey	1
explore	1
impound	1
strip	1
ornament	1
shiver	1
date	1
deem	1
experiment	1
reinstate	1
conjecture	1
elicit	1
ascertain	1
pursuit	1
steel	1
busy	1
enchant	1
patience	1
question	1
clap	1
mislead	1
further	1
inhale	1
reel	1
criticize	1
rebuff	1
bethink	1
over-burden	1
spur	1
neglect	1
tax	1
freeze	1
harassment	1
“make	1
merit	1
loss	1
smash	1
expiate	1
dictate	1
postpone	1
forebode	1
toddle	1
idle	1
swim	1
mislay	1
decipher	1
blink	1
impose	1
gesticulate	1
persuade	1
flee	1
repress	1
pant	1
reverence	1
accede	1
install	1
worry	1
forfeit	1
seal	1
forge	1
hound	1
incite	1
allure	1
barter	1
brace	1
steady	1
fraud	1
harness	1
hearken	1
catalogue	1
tuck	1
consecrate	1
restrict	1
dog	1
saddle	1
fortify	1
foretell	1
forbear	1
accumulate	1
jog	1
gnaw	1
flock	1
incubate	1
adjoin	1
predict	1
discipline	1
tide	1
fag	1
revive	1
string	1
entwine	1
indemnify	1
sharpen	1
range	1
sign	1
wreck	1
dedicate	1
crow	1
emancipate	1
objection	1
promote	1
file	1
oppression	1
dodge	1
invasion	1
mass	1
persevere	1
forewarn	1
enervate	1
sun	1
dominate	1
abdicate	1
dethrone	1
instill	1
shalt	1
intimate	1
balk	1
equal	1
operation	1
grunt	1
court	1
wet	1
bemoan	1
cajole	1
rust	1
inflame	1
migrate	1
recline	1
split	1
trifle	1
humiliate	1
ridicule	1
corrode	1
baulk	1
menace	1
enhance	1
repel	1
review	1
suggestion	1
unhamper	1
snatch	1
thwart	1
“even	1
decry	1
side	1
twitch	1
droop	1
budge	1
discard	1
hum	1
time	1
imprison	1
dissemble	1
telegraph	1
refrain	1
demur	1
manufacture	1
result	1
ah	1
dispel	1
scourge	1
steer	1
seat	1
enshrine	1
grapple	1
testimony	1
embroidery	1
pounce	1
outstay	1
disorganise	1
distract	1
seclude	1
purr	1
disarm	1
confession	1
derive	1
scream	1
rankle	1
crash	1
mistrust	1
“for	1
crop	1
chip	1
dine	1
brood	1
impoverish	1
afflict	1
transport	1
chant	1
levy	1
replenish	1
deter	1
shroud	1
marvel	1
throve	1
slum	1
overrun	1
ripple	1
overshadow	1
outstretch	1
church	1
misplace	1
initiative	1
still	1
encroach	1
equalle	1
hinder	1
trim	1
preen	1
permit	1
‘make	1
mature	1
‘resign	1
organise	1
dally	1
uncover	1
dust	1
crumble	1
compound	1
assist	1
leane	1
congregate	1
dock	1
well	1
impart	1
number	1
discovery	1
stage	1
