OCCURRENCE
Evento_lema	Frecuencia
go	88
come	79
get	63
make	62
take	61
stand	38
do	38
give	35
put	34
look	32
sit	31
fall	28
turn	25
know	25
run	25
left	24
throw	23
find	22
walk	21
feel	20
hold	20
draw	19
lay	17
leave	17
speak	16
spend	16
talk	14
rise	13
pass	13
cry	13
work	12
shake	12
strike	12
break	11
round	11
push	11
yer	11
pay	10
reach	10
lock	10
lie	10
catch	10
show	9
stoop	9
fill	9
set	9
sleep	9
carry	9
lean	9
bend	8
bring	8
grow	8
stare	8
change	8
close	8
listen	8
let	8
wor	8
raise	8
drive	8
climb	7
die	7
live	7
cross	7
trust	7
laugh	7
drop	7
cease	7
'ave	7
lead	6
creep	6
trouble	6
read	6
tremble	6
buy	6
lose	6
bear	6
startle	6
drag	6
sweep	6
follow	6
dare	5
pull	5
hang	5
silence	5
rest	5
hurry	5
nod	5
watch	5
tie	5
fetch	5
move	5
descend	5
place	5
shut	5
treat	5
chatter	5
beat	5
kiss	5
open	5
forget	5
force	4
notice	4
examine	4
stay	4
will	4
call	4
emerge	4
rouse	4
save	4
lend	4
count	4
travel	4
play	4
greet	4
write	4
fling	4
care	4
understand	4
wait	4
drink	4
repeat	4
blow	4
pant	4
used	4
excite	4
putt	4
sank	4
slip	4
thrust	4
answer	4
rush	4
layer	4
groan	4
fix	4
bury	3
stick	3
steal	3
mean	3
withdraw	3
lift	3
oppress	3
huddle	3
suffer	3
paid	3
sink	3
provide	3
knock	3
flame	3
swear	3
cast	3
flee	3
smoke	3
seize	3
miss	3
shout	3
possess	3
recognize	3
hide	3
crown	3
protect	3
meet	3
fight	3
clutch	3
fit	3
sprang	3
send	3
'elp	3
cover	3
perceive	3
sob	3
return	3
eat	3
cling	3
implore	3
madden	3
scold	3
hate	3
dry	3
weep	3
pierce	3
brush	2
pluck	2
last	2
suit	2
trudge	2
wish	2
cook	2
nurse	2
'ud	2
wander	2
become	2
breathe	2
whisper	2
settle	2
reckon	2
shrink	2
exhaust	2
part	2
frighten	2
wind	2
decide	2
cord	2
advise	2
ruminate	2
blast	2
suppose	2
leap	2
relax	2
stretch	2
cut	2
apply	2
quarrel	2
thirst	2
form	2
haunt	2
long	2
bolt	2
visit	2
wave	2
burst	2
belong	2
hover	2
unlock	2
fly	2
