ASPECTUAL
Evento_lema	Frecuencia
begin	181
keep	150
enter	60
finish	47
open	47
continue	45
start	26
abandon	23
remain	23
stand	17
resume	15
complete	14
choose	13
end	12
stop	9
step	9
result	6
become	4
follow	3
close	2
terminate	2
effect	2
succeed	1
completion	1
suspend	1
commence	1
