I_ACTION
Evento_lema	Frecuencia
look	198
ask	184
try	75
help	41
call	33
attempt	30
avoid	22
mean	20
offer	19
speak	17
effort	17
delay	17
seek	17
promise	15
choose	14
assure	14
explain	13
prevent	12
persuade	12
intend	11
catch	11
allow	10
appeal	10
insist	10
touch	9
show	9
accept	9
doubt	9
complain	8
fail	8
pronounce	8
send	8
press	7
warn	7
suggest	7
forbid	7
recommend	7
compel	6
assume	6
decide	6
attribute	6
permit	6
approach	5
urge	5
tear	5
face	4
claim	4
avert	4
burn	4
convince	4
name	4
propose	4
wonder	4
pray	4
threaten	3
invite	3
arrange	3
explore	3
deny	3
establish	3
mount	3
decline	3
manage	3
resist	3
hail	2
regain	2
oppose	2
guard	2
block	2
announce	2
blame	2
brim	2
order	2
agree	2
resolve	2
promised	1
note	1
bar	1
pursue	1
request	1
record	1
verify	1
plead	1
allege	1
run	1
serve	1
limit	1
acknowledge	1
accuse	1
push	1
describe	1
assist	1
conclude	1
direct	1
declare	1
state	1
overcome	1
appear	1
embrace	1
head	1
notify	1
make	1
point	1
reason	1
