I_STATE
Evento_lema	Frecuencia
think	396
know	236
seem	128
believe	60
expect	58
suppose	57
want	56
find	56
stand	52
like	49
hope	40
appear	33
allow	21
feel	20
wonder	19
please	17
prepare	14
need	13
aware	12
understand	12
able	11
realize	10
suggest	10
face	10
consider	10
reach	9
seek	8
require	8
become	8
shock	8
meet	8
fear	7
comply	7
obtain	7
mean	7
plan	7
approach	7
help	5
afraid	5
aim	5
surprise	5
suspect	5
fail	5
anxiou	4
intend	3
constrain	3
wait	3
commit	3
assure	3
enable	3
reflect	3
careful	3
control	2
attribute	2
experience	2
anticipate	2
wish	2
stay	2
close	2
worry	2
press	2
run	2
better	1
affect	1
forget	1
yield	1
subject	1
love	1
choose	1
regret	1
dine	1
comment	1
boil	1
view	1
layer	1
concern	1
happy	1
catch	1
walk	1
listen	1
oppose	1
presume	1
speculate	1
glance	1
deprive	1
unhappy	1
rely	1
