OCCURRENCE
Evento_lema	Frecuencia
take	96
go	64
find	62
give	61
come	61
do	55
make	52
feel	47
know	40
pass	35
leave	32
love	31
look	27
receive	27
set	24
speak	24
visit	24
follow	23
bring	23
left	22
bear	21
turn	21
meet	21
return	20
rise	19
render	19
understand	19
hold	19
marry	18
stand	18
become	17
induce	17
sit	17
draw	16
determine	15
dwell	15
fall	15
place	15
die	14
remember	14
lay	14
drive	14
exclaim	14
prove	14
cast	14
learn	14
consent	14
spend	13
send	13
trust	13
lose	13
cause	13
perceive	12
layer	12
reside	12
endure	12
suffer	12
carry	11
tremble	11
live	11
watch	11
acquaint	11
struggle	11
fling	11
walk	11
forget	11
care	10
raise	10
respect	10
submit	10
fill	10
desire	10
answer	10
write	10
work	9
round	9
let	9
implore	9
put	9
imagine	9
restore	9
condemn	9
refuse	9
wish	9
utter	9
devote	9
quit	9
move	8
win	8
interfere	8
show	8
perform	8
bestow	8
absorb	8
increase	8
conviction	8
kneel	8
repeat	8
attend	8
grow	7
enter	7
weep	7
lift	7
teach	7
proceed	7
indulge	7
injure	7
act	7
dispose	7
join	7
reach	7
burst	7
fly	7
form	7
occur	7
rush	7
exist	7
shake	7
scruple	7
trial	7
succeed	6
gain	6
inspire	6
dream	6
spring	6
resolve	6
smile	6
enjoy	6
separate	6
change	6
shed	6
haunt	6
birth	6
strive	6
fancy	6
talk	6
conceal	6
death	6
stay	6
bury	6
seize	6
sink	6
commence	6
bewilder	6
save	6
unite	6
treat	6
departure	6
contract	6
doubt	6
pursue	6
hurry	5
labour	5
fix	5
connect	5
require	5
ruin	5
shine	5
awaken	5
close	5
revolt	5
possess	5
destroy	5
address	5
inform	5
use	5
present	5
consign	5
manifest	5
endeavour	5
welcome	5
please	5
settle	5
dread	5
cease	5
kill	5
gather	5
admit	5
remove	5
arrange	5
occupy	5
serve	5
resolution	5
used	5
bless	5
hide	5
repent	5
attain	4
throw	4
eat	4
plunge	4
remind	4
discover	4
constitute	4
bound	4
result	4
destine	4
forgive	4
sleep	4
gaze	4
judge	4
adopt	4
rob	4
rest	4
los	4
call	4
read	4
display	4
brighten	4
minister	4
satisfy	4
decide	4
weary	4
flee	4
err	4
convulse	4
force	4
reprobate	4
blight	4
search	4
accustom	4
lead	4
resign	4
sanction	4
action	4
produce	4
enlarge	4
inquire	4
mean	4
dare	4
communicate	4
quiet	4
spare	4
provide	4
sin	4
countenance	4
toil	3
strengthen	3
sacrifice	3
reap	3
perish	3
inherit	3
influence	3
decision	3
regret	3
experience	3
stretch	3
overwhelm	3
nestle	3
cling	3
advance	3
centre	3
sob	3
arouse	3
depart	3
term	3
seat	3
accompany	3
resist	3
conduct	3
prepare	3
strike	3
foster	3
supply	3
expire	3
commit	3
blot	3
reign	3
command	3
discern	3
offer	3
guide	3
attach	3
arrest	3
disengage	3
ripen	3
elapse	3
acquire	3
neglect	3
obey	3
pause	3
reduce	3
survive	3
torture	3
deliver	3
restrain	3
reassure	3
soothe	3
deal	3
listen	3
denounce	3
view	3
madden	3
clasp	3
swear	3
desert	3
steal	3
express	3
lie	3
comply	3
groan	3
hang	3
comfort	3
affect	3
convey	3
suppose	3
preserve	3
question	3
betake	3
chance	3
arrive	3
beg	3
guess	3
apply	3
ring	3
wait	3
await	3
break	3
grieve	3
anticipate	3
profess	3
obtain	3
effect	3
laugh	3
replace	3
pour	3
disapprove	3
open	3
entrust	3
proceeding	3
cut	3
engage	3
shun	3
incur	3
taunt	3
stricken	3
attract	2
crowd	2
yearn	2
waste	2
devour	2
concentrate	2
procure	2
heed	2
weigh	2
devolve	2
deem	2
penetrate	2
mourn	2
lament	2
shudder	2
chain	2
appreciate	2
beseech	2
seal	2
instill	2
owe	2
acquiesce	2
defy	2
share	2
convert	2
pervade	2
assume	2
annoy	2
glance	2
wind	2
bore	2
bow	2
worship	2
develop	2
occupation	2
cultivate	2
