REPORTING
Evento_lema	Frecuencia
say	1076
tell	139
reply	42
add	42
announce	24
express	22
accord	21
inform	16
show	14
indicate	13
mention	12
declare	10
learn	9
report	7
recall	7
insist	6
acknowledge	6
describe	5
deliver	4
confirm	4
quote	3
note	2
deny	2
post	2
mentioned	1
write	1
give	1
cite	1
assert	1
include	1
project	1
