STATE
Evento_lema	Frecuencia
have	239
be	36
own	35
feel	25
glad	15
remain	10
hold	9
cost	5
better	5
war	4
capable	4
maintain	3
fair	3
good	3
thankful	3
live	3
due	3
happy	3
mix	2
control	2
enjoy	2
los	2
savage	1
spell	1
certain	1
injuriou	1
dreadful	1
affect	1
interest	1
fretful	1
hard	1
painful	1
musical	1
value	1
secure	1
sure	1
disappoint	1
blind	1
curiou	1
generou	1
difficulty	1
unconscionable	1
helples	1
duty	1
worthy	1
impracticable	1
critical	1
inevitable	1
wrong	1
possible	1
weak	1
full	1
excellent	1
seriou	1
puttin’	1
likely	1
result	1
delusive	1
present	1
greater	1
equal	1
precociou	1
canny	1
beneficial	1
off	1
dangerou	1
intensity	1
much	1
belong	1
ready	1
passive	1
rabid	1
welcome	1
