OCCURRENCE
Evento_lema	Frecuencia
make	489
come	434
go	416
get	331
take	322
do	309
give	273
turn	220
feel	211
find	163
know	154
speak	147
look	135
bring	121
wish	112
sit	107
put	107
walk	106
let	106
hold	99
show	85
talk	83
return	81
stand	76
set	69
fall	69
pass	69
carry	69
rise	68
left	67
change	65
move	65
throw	64
marry	63
leave	63
bear	62
used	60
shake	59
observe	59
lose	59
smile	57
happen	56
understand	56
send	54
use	54
meet	53
draw	53
live	52
act	52
save	51
write	50
care	50
love	50
seat	48
pause	48
run	45
lay	44
become	44
remember	41
answer	41
layer	41
close	40
listen	40
oblige	39
lead	37
work	36
read	35
regard	35
raise	35
mean	35
belong	34
wait	34
learn	32
drive	31
interview	31
break	31
vote	29
call	29
follow	29
stay	29
grow	29
putt	28
visit	28
play	28
deal	27
hang	27
place	27
desire	27
gather	26
lie	26
fill	26
pay	26
beg	26
cut	25
occupy	25
hinder	25
tremble	24
born	24
trust	24
mind	24
treat	24
prove	24
imagine	24
satisfy	24
lift	23
receive	23
round	23
notice	23
utter	23
lean	23
rest	22
shut	22
watch	22
reach	22
determine	22
offer	22
suppose	22
cease	21
prefer	21
thrust	21
forget	21
dare	21
laugh	21
cry	21
incline	21
paid	20
preach	20
die	20
win	20
dispose	20
speech	20
enjoy	20
pull	19
fight	19
stick	19
refer	19
occur	19
reflect	19
wear	18
bend	18
arrive	18
drink	18
relieve	18
push	18
guess	17
present	17
quarrel	17
depend	16
buy	16
admire	16
fix	16
cause	16
check	16
judge	16
drag	16
kiss	16
confess	16
alter	15
attend	15
increase	15
dress	15
ride	15
gratify	15
teach	15
bound	15
frighten	15
swear	15
suffer	15
mark	14
death	14
open	14
arrange	14
arrest	14
dine	14
struggle	14
serve	14
rouse	14
hand	14
drop	14
represent	14
strike	14
startle	14
accompany	14
secure	14
admit	14
tend	14
sleep	13
hate	13
discern	13
glance	13
count	13
fit	13
excuse	13
long	13
force	13
mention	13
beat	13
deliver	13
detain	13
refuse	13
address	13
spread	12
hide	12
spend	12
conceive	12
require	12
ruin	12
cross	12
bore	12
part	12
disturb	12
perceive	12
pinch	12
gain	12
foresee	12
express	12
dislike	12
retain	12
rub	12
support	12
entertain	12
object	12
eat	12
furnish	12
produce	12
appear	12
join	12
hint	12
burst	12
excite	12
induce	12
stir	12
conversation	12
proceed	12
leane	12
shoot	11
accustom	11
stoop	11
prepare	11
suit	11
dread	11
wink	11
fly	11
offend	11
los	11
endure	11
canvass	11
exist	11
thank	11
employ	11
ascertain	11
exasperate	11
share	11
catch	11
supply	10
cling	10
advance	10
knock	10
discovery	10
discuss	10
acquaint	10
owe	10
action	10
undertake	10
remove	10
bless	10
succeed	10
tie	10
groan	10
inquire	10
examine	10
hurt	10
fear	10
pierce	10
search	10
encourage	10
cast	10
create	10
crisi	10
behave	10
alarm	10
convince	9
stretch	9
wind	9
divide	9
shrank	9
justify	9
fancy	9
clasp	9
agitate	9
strive	9
cheer	9
stroke	9
pick	9
deepen	9
disperse	9
resolve	9
engage	9
attack	9
defend	9
pour	9
argue	9
split	9
stare	9
apply	9
rush	9
seize	9
attach	9
quit	9
reduce	9
possess	9
soothe	9
conceal	9
back	9
decision	9
govern	9
trial	9
remark	8
interrupt	8
hurry	8
absorb	8
peep	8
dwell	8
discover	8
release	8
invite	8
kill	8
grasp	8
bow	8
differ	8
master	8
smoke	8
defer	8
purchase	8
vibrate	8
hasten	8
imply	8
escap	8
annoy	8
snatch	8
issue	8
step	8
obey	8
arise	8
expose	8
will	8
contemplate	8
assault	8
depart	7
travel	7
preserve	7
sweep	7
form	7
flash	7
brush	7
dry	7
consult	7
sank	7
adjust	7
convert	7
charge	7
confound	7
reply	7
ring	7
divine	7
respect	7
lower	7
contain	7
distinguish	7
rally	7
connect	7
prosper	7
forgive	7
build	7
acquire	7
inspire	7
sale	7
swallow	7
amaze	7
experience	7
exercise	7
fulfill	7
shine	7
recover	7
nod	7
indulge	7
repeat	7
conviction	7
inform	7
consent	7
remind	7
bite	7
tread	7
mistake	7
impress	7
miss	7
touch	7
procure	7
punish	7
paste	7
be	6
waste	6
meddle	6
roll	6
float	6
settle	6
alight	6
obstruct	6
battle	6
rebuke	6
interpret	6
flush	6
totter	6
sink	6
delight	6
assert	6
despise	6
calculate	6
command	6
concur	6
praise	6
befall	6
breed	6
frustrate	6
reveal	6
shout	6
reproach	6
contradict	6
study	6
counteract	6
rely	6
sell	6
enable	6
question	6
disappoint	6
recognise	6
renounce	6
incur	6
resign	6
withdraw	6
revive	6
exert	6
blush	6
jump	6
enter	6
confide	6
haunt	6
pique	6
neglect	6
lunch	6
apprehend	6
demand	6
free	6
cost	6
animate	6
conduct	6
please	6
allude	6
render	6
spare	6
preoccupy	6
disappear	6
penetrate	5
afford	5
weigh	5
trouble	5
surround	5
cherish	5
muster	5
wrought	5
shrink	5
bury	5
lit	5
interfere	5
manage	5
last	5
contract	5
reckon	5
lain	5
hear	5
trim	5
avail	5
undo	5
fetch	5
educate	5
provide	5
head	5
founder	5
astonish	5
cultivate	5
signify	5
awaken	5
sacrifice	5
wander	5
jar	5
undergo	5
err	5
instruct	5
mount	5
collect	5
hit	5
retreat	5
betray	5
occupation	5
distrust	5
content	5
condemn	5
empty	5
appeal	5
mingle	5
request	5
omit	5
consist	5
suspect	5
unite	5
awake	5
venture	5
extend	5
operation	5
hange	5
measure	5
puff	5
appreciate	5
injure	5
confine	5
spoil	5
disgust	5
further	5
light	5
sing	5
vex	5
departure	5
sting	5
joke	5
wash	5
appoint	5
rob	5
beseech	5
contribute	5
face	5
balance	5
pocket	5
concentrate	5
illuminate	5
fed	5
roar	5
class	5
await	5
brighten	5
divert	5
occasion	5
clutch	5
tire	5
involve	5
affect	5
attract	5
recall	5
faint	5
proceeding	5
direct	5
lend	4
overtake	4
skirt	4
scatter	4
dispute	4
warm	4
relapse	4
inherit	4
resolution	4
prompt	4
merge	4
rule	4
dart	4
thrash	4
colour	4
sin	4
weave	4
figure	4
suppress	4
prevail	4
identify	4
peer	4
fasten	4
descend	4
sustain	4
recite	4
escape	4
compress	4
humour	4
arrival	4
chat	4
sip	4
usher	4
coalesce	4
hesitate	4
irritate	4
slap	4
print	4
reconcile	4
destroy	4
grind	4
suffice	4
wrestle	4
rejoice	4
abuse	4
earn	4
forsake	4
contend	4
wag	4
crush	4
scold	4
despair	4
multiply	4
flatter	4
correct	4
select	4
caress	4
pat	4
unfasten	4
bed	4
flit	4
concern	4
bid	4
guide	4
tap	4
pretend	4
account	4
swim	4
explain	4
define	4
taste	4
overlook	4
heart	4
seal	4
tempt	4
apologise	4
rap	4
summit	4
glide	4
stimulate	4
restore	4
wave	4
wake	4
anticipate	4
stride	4
discussion	4
snare	4
whirl	4
slip	4
dictate	4
forward	4
recur	4
declare	4
intensify	4
deafen	4
exhibit	4
debate	4
dismiss	4
adopt	4
grieve	4
sound	4
reinforce	4
comfort	4
rescue	4
drown	4
decline	4
silence	4
melt	4
pace	4
accrue	4
paint	4
steal	4
coerce	4
lock	4
summons	4
hunt	4
somethe	4
transport	4
bestow	4
overhang	3
bowl	3
diffuse	3
transfer	3
condescend	3
add	3
mend	3
quiver	3
sanction	3
pity	3
forbid	3
brand	3
exclude	3
enlarge	3
plant	3
parry	3
shiver	3
torment	3
disapprove	3
sweeten	3
curtsy	3
retard	3
congratulate	3
trifle	3
convey	3
entreat	3
repress	3
pardon	3
defeat	3
root	3
amuse	3
plenty	3
widen	3
retire	3
associate	3
fashion	3
slumber	3
detect	3
need	3
meditate	3
favour	3
cover	3
frame	3
abstain	3
discharge	3
prop	3
weight	3
clench	3
smash	3
venerate	3
redden	3
subdue	3
starve	3
display	3
shed	3
approval	3
link	3
rave	3
pursuit	3
endeavour	3
maintain	3
fling	3
stifle	3
relax	3
shudder	3
wield	3
sum	3
submit	3
advise	3
worth	3
soar	3
thin	3
dream	3
ignore	3
defy	3
persist	3
smart	3
discontent	3
boast	3
compel	3
chalk	3
plump	3
institute	3
adapt	3
diminish	3
announcement	3
endow	3
attain	3
handle	3
howl	3
reject	3
state	3
commit	3
deprive	3
bet	3
avow	3
lack	3
bark	3
discourse	3
converse	3
vent	3
predominate	3
strain	3
bribe	3
exceed	3
introduce	3
kick	3
wince	3
reform	3
linger	3
proposal	3
crack	3
reside	3
puzzle	3
devote	3
grumble	3
resist	3
compromise	3
exchange	3
pursue	3
shield	3
fulfil	3
adjourn	3
elude	3
exhaust	3
sob	3
oppress	3
subject	3
gaze	3
reassert	3
settlement	3
hem	3
sprang	3
surprise	3
rebel	3
testify	3
harm	3
veil	3
heighten	3
protest	3
wrapped	3
re-cover	3
relent	3
undress	3
cluster	2
toss	2
register	2
trade	2
