OCCURRENCE
Evento_lema	Frecuencia
extend	5
wail	5
trace	5
precede	5
blurt	5
wipe	5
shiver	5
cling	5
endure	5
acquaint	5
linger	5
interpret	5
repay	5
witness	5
propel	5
relapse	5
struggle	5
scrutinize	5
contemplate	5
pave	5
greet	5
chafe	4
ascend	4
argue	4
tax	4
undergo	4
range	4
destroy	4
fade	4
croak	4
tilt	4
peep	4
frame	4
grasp	4
invent	4
appeal	4
comfort	4
yield	4
smooth	4
discern	4
actuate	4
payment	4
realize	4
communicate	4
share	4
“and	4
wet	4
ensue	4
mutter	4
honour	4
exercise	4
remind	4
sneak	4
damage	4
curl	4
submit	4
scramble	4
bustle	4
abuse	4
educate	4
wave	4
concern	4
repose	4
win	4
be	4
shoot	4
trick	4
sniff	4
muse	4
disclose	4
inflict	4
“when	4
weigh	4
ain’t	4
explosion	4
reproach	4
double	4
cheat	4
snarl	4
shuffle	4
stoop	4
“lock	4
long	4
apologize	4
trial	4
steer	4
salute	4
scare	4
fret	4
occupation	4
prick	4
explode	4
starve	4
sped	4
escape	4
exhibit	4
sprung	4
appropriate	4
sting	4
enjoin	4
action	4
asperse	4
response	4
abstract	4
testify	4
forward	4
fetch	4
surprise	4
perplex	4
dread	4
ache	4
compare	4
announcement	4
thump	4
annoy	4
secure	4
tap	4
ferret	4
renew	4
confuse	4
marshal	4
bargain	4
forbear	4
school	4
motion	4
nothe	4
tempt	4
isn’t	4
lapse	4
acquire	4
provide	4
prolong	4
impede	4
sway	4
assail	4
hug	4
divine	4
liquidate	4
acquiesce	4
deceive	4
distress	4
choke	4
favour	4
atone	4
restrain	3
chant	3
select	3
engross	3
mix	3
await	3
guide	3
demand	3
empty	3
climb	3
behold	3
shelter	3
cram	3
scorn	3
compel	3
file	3
mount	3
clutch	3
desert	3
“did	3
worst	3
lain	3
strengthen	3
cherish	3
dye	3
dwell	3
cover	3
require	3
endeavour	3
exert	3
ponder	3
tread	3
wink	3
grin	3
article	3
eradicate	3
breakfast	3
box	3
service	3
skin	3
master	3
mouth	3
credit	3
interruption	3
polish	3
cane	3
mend	3
bewilder	3
accost	3
condemn	3
broach	3
shrank	3
stammer	3
launch	3
deprecate	3
disgrace	3
contract	3
bang	3
experience	3
injure	3
gossip	3
relieve	3
conciliate	3
sell	3
whisk	3
key	3
punishment	3
abide	3
avail	3
unfasten	3
overlook	3
emerge	3
confound	3
enlighten	3
poke	3
boil	3
whirl	3
rave	3
balance	3
flurry	3
face	3
bite	3
fulfil	3
bask	3
omit	3
mourn	3
tease	3
rain	3
arrange	3
seduce	3
intrust	3
twist	3
bed	3
check	3
finger	3
pack	3
tamper	3
relax	3
dawn	3
roll	3
misunderstand	3
pain	3
hit	3
splash	3
brush	3
forsake	3
wheel	3
fathom	3
hover	3
pace	3
crimson	3
heed	3
constitute	3
shield	3
waylay	3
warm	3
investigation	3
confer	3
quicken	3
lend	3
espouse	3
creep	3
cool	3
yell	3
disdain	3
glitter	3
steam	3
“but	3
travel	3
borrow	3
“don’t	3
slide	3
square	3
pin	3
conference	3
reprimand	3
add	3
pop	3
personate	3
imbue	3
veer	3
blush	3
purport	3
invite	3
faint	3
enlarge	3
comprehend	3
thrust	3
request	3
encourage	3
necessitate	3
stave	3
whip	3
ride	2
soak	2
surround	2
spill	2
convince	2
defeat	2
refine	2
drawl	2
perch	2
unsay	2
prosecute	2
devolve	2
style	2
recline	2
inherit	2
reverence	2
rear	2
persuade	2
race	2
transact	2
strew	2
enable	2
busy	2
aid	2
shower	2
overhear	2
lighten	2
displease	2
reconcile	2
contribute	2
chat	2
slink	2
emanate	2
patronize	2
reside	2
foster	2
contend	2
“mark	2
tan	2
bet	2
over-burden	2
transaction	2
expel	2
point	2
scratch	2
blest	2
accession	2
presume	2
lounge	2
pout	2
hate	2
sow	2
reward	2
squander	2
attain	2
labour	2
scorch	2
straiten	2
overdo	2
blight	2
ornament	2
compete	2
gladden	2
score	2
gift	2
chance	2
dun	2
butt	2
err	2
needn’t	2
retrace	2
shock	2
incur	2
equal	2
consent	2
resemble	2
implore	2
circulate	2
hoot	2
palm	2
brew	2
snap	2
“be	2
fumble	2
comply	2
boom	2
fire	2
ooze	2
fume	2
toll	2
torment	2
“tell	2
speed	2
gallivant	2
sacrifice	2
dip	2
decorate	2
compose	2
prowl	2
gum	2
rummage	2
comprise	2
violence	2
equivocate	2
pounce	2
gallop	2
slacken	2
relish	2
tender	2
soil	2
wrap	2
trifle	2
proffer	2
sank	2
jar	2
regale	2
sew	2
afflict	2
rac	2
exclude	2
bathe	2
bath	2
protect	2
expose	2
bade	2
illumine	2
“the	2
knit	2
affect	2
employ	2
profess	2
consist	2
rent	2
flourish	2
shun	2
topple	2
disguise	2
assign	2
exonerate	2
vanish	2
criticise	2
intrude	2
approach	2
spell	2
misconstrue	2
volunteer	2
stray	2
blanch	2
paint	2
blind	2
convict	2
bubble	2
overspread	2
glow	2
falter	2
remand	2
tingle	2
anger	2
proceeding	2
revere	2
gainsay	2
savour	2
checkmate	2
destine	2
issue	2
fate	2
appointment	2
overpower	2
amount	2
overhang	2
carve	2
trample	2
execute	2
digest	2
resolution	2
scribble	2
redress	2
“bee	2
blot	2
control	2
repudiate	2
hiss	2
writhe	2
preoccupy	2
howl	2
benefit	2
despise	2
maintain	2
dot	2
station	2
incapacitate	2
waft	2
flight	2
neglect	2
land	2
exhaust	2
esteem	2
result	2
“know	2
subject	2
rebel	2
grate	2
troop	2
cramp	2
discharge	2
mortgage	2
frustrate	2
partake	2
broil	2
reject	2
spread	2
plenty	2
embarrass	2
record	2
hatch	2
vote	2
award	2
board	2
regret	2
grey	2
displace	2
supplant	2
damp	2
usurp	2
speech	2
vacate	2
lessen	2
sup	2
ear	2
curtsey	2
deposit	2
limp	2
anythe	2
“bring	2
console	2
exasperate	2
stun	2
gown	2
assistance	2
concoct	2
strain	2
signify	2
jostle	2
gasp	2
fulfill	2
refer	2
upset	2
“told	2
heap	2
conceive	2
exemplify	2
drum	2
lecture	2
toast	2
word	2
undeceive	2
emigrate	2
tantalize	2
sweep	2
pan	2
weep	2
fry	2
plough	2
“gone	2
glisten	2
contradict	2
conquer	2
vault	2
relinquish	2
skim	2
reference	2
spurn	2
degrade	2
contrast	2
meeting	2
ringing	1
paw	1
court	1
worship	1
robe	1
group	1
rabble	1
founder	1
limit	1
shell	1
exact	1
split	1
inhabit	1
wrest	1
pend	1
advertise	1
capsize	1
clap	1
fashion	1
content	1
steward	1
feature	1
abet	1
rattle	1
chase	1
plod	1
thrash	1
enroll	1
edify	1
instruct	1
waken	1
blink	1
consequence	1
compliment	1
disbelieve	1
shape	1
sober	1
admire	1
initiate	1
toil	1
generate	1
crave	1
sort	1
sang	1
scoff	1
repair	1
supervene	1
loom	1
disappoint	1
disaster	1
floor	1
“want	1
cash	1
encumber	1
apportion	1
depress	1
entwine	1
compass	1
million	1
frequent	1
copyist	1
humour	1
brace	1
worth	1
proposal	1
embrace	1
scuffle	1
jolly	1
cock	1
commit	1
progress	1
pocket	1
screw	1
discussion	1
smack	1
disable	1
spirite	1
discourse	1
magnify	1
story	1
shame	1
adopt	1
idle	1
hadn’t	1
dissipate	1
forestall	1
blindfold	1
gratify	1
addict	1
caution	1
unmolest	1
“do	1
revert	1
“allow	1
“only	1
still	1
praise	1
doeth	1
intreat	1
helpeth	1
maketh	1
‘serve	1
knife	1
acknowledge	1
salve	1
“talk	1
sneer	1
‘take	1
surmise	1
gag	1
“neither	1
reconnoitre	1
extricate	1
voice	1
intervene	1
rank	1
“hold	1
mason	1
transmogrify	1
throng	1
twinkle	1
twitch	1
matter	1
plaster	1
strap	1
dissent	1
pacify	1
couch	1
reassure	1
cook	1
bestir	1
iron	1
molest	1
test	1
engulf	1
surmount	1
“will	1
“step	1
smash	1
wither	1
drat	1
aggravate	1
affix	1
operate	1
substitute	1
“confes	1
“had	1
sperite	1
reassemble	1
i’d	1
“doe	1
chaff	1
unbutton	1
overturn	1
inclose	1
path	1
nestle	1
scrape	1
ward	1
button	1
scald	1
bequeath	1
crown	1
heal	1
shalt	1
spake	1
‘shall	1
journey	1
accommodation	1
jaw	1
bump	1
comb	1
robbed.”	1
“rob	1
rifle	1
track	1
pen	1
justify	1
back	1
fidget	1
storm	1
friend	1
fork	1
defer	1
shoulder	1
repine	1
charm	1
reconsider	1
glue	1
course	1
silence	1
“happen	1
elude	1
extract	1
discovery	1
recite	1
solution	1
succumb	1
