I_ACTION
Evento_lema	Frecuencia
look	212
ask	116
call	106
speak	85
help	59
try	54
urge	42
choose	39
seek	38
pray	38
mean	29
offer	23
press	23
prevent	23
avoid	21
suggest	20
intend	19
order	19
send	18
accept	16
agree	16
insist	15
approach	15
assure	15
touch	15
fail	13
effort	13
allow	12
state	12
demand	12
point	11
promise	11
doubt	11
declare	11
name	11
complain	9
show	9
wonder	9
face	8
invite	8
threaten	8
serve	8
permit	8
determine	7
recommend	7
deny	7
warn	7
attempt	7
persuade	7
approve	7
pronounce	7
explain	6
pledge	6
overcome	6
resist	5
oppose	5
attribute	5
appeal	5
beat	5
clear	5
claim	5
question	4
deal	4
plead	4
manage	4
decline	4
compel	4
request	4
delay	4
tear	3
set	3
propose	3
forbid	3
aim	3
convince	3
nullify	3
arrange	3
decide	3
indicate	2
predict	2
establish	2
mount	2
burn	2
assist	2
allege	2
conclude	2
avert	2
guard	2
accuse	2
compelled	1
handle	1
extend	1
record	1
ignore	1
investigate	1
resolve	1
push	1
make	1
postpone	1
catch	1
describe	1
tolerate	1
comment	1
assume	1
elect	1
hail	1
blame	1
witness	1
support	1
bar	1
run	1
listen	1
reject	1
announce	1
notify	1
pursue	1
head	1
