Event(lemma)	weight _TfIdf
ride	0.18778518551852078
lurch	0.16378528283820554
leane	0.16013330343635873
rap	0.1458749856927595
unlatch	0.14361790002614291
spy	0.12396656965206364
outsp	0.11091604863390918
betroth	0.10771342501960718
hinder	0.10056088818327638
tilt	0.09786552761575472
pester	0.0963982953375122
embosom	0.0913624993234903
superscribe	0.0913624993234903
climb	0.09081210866386769
flay	0.09055628536571163
creak	0.08760728662207487
dismount	0.08356196559811521
travel	0.08121327380448672
fuddle	0.07992440622089328
lunge	0.07992440622089328
saddle	0.07711863627000975
spur	0.07711863627000975
foil	0.07339914571181605
bounce	0.07339914571181605
harness	0.07339914571181605
outwit	0.07339914571181605
rescue	0.07196138464226941
leak	0.07180895001307146
imprison	0.07115499774733144
sprang	0.07080425027747504
gallop	0.07039262172829347
hire	0.07039262172829347
exclaim	0.06885115203038299
bade	0.06877965630927757
foot	0.06766078845108409
upturn	0.06551411313528221
bawl	0.06540370278446751
enamour	0.064907822839294
protrude	0.064907822839294
ascribe	0.06198328482603182
plague	0.06198328482603182
sup	0.06198328482603182
sprawl	0.061225961400083344
budge	0.06037085691047441
people	0.06037085691047441
stammer	0.05701730647375807
crawl	0.05701730647375807
latch	0.05602229573360873
season	0.05602229573360873
unspeak	0.05602229573360873
'amongst	0.05545802431695459
abduct	0.05545802431695459
bedfellow	0.05545802431695459
bird	0.05545802431695459
comprehension	0.05545802431695459
decorum	0.05545802431695459
dignity	0.05545802431695459
enhearten	0.05545802431695459
enviou	0.05545802431695459
halve	0.05545802431695459
latin	0.05545802431695459
mortise	0.05545802431695459
nuzzle	0.05545802431695459
overbrim	0.05545802431695459
pallor	0.05545802431695459
pinnacle	0.05545802431695459
projection	0.05545802431695459
revivify	0.05545802431695459
staunch	0.05545802431695459
stridden	0.05545802431695459
unbruis	0.05545802431695459
unbuckle	0.05545802431695459
unstrap	0.05545802431695459
wisdom	0.05545802431695459
stab	0.05470311963478481
strain	0.05404115852871809
infer	0.05281402902888903
succour	0.05225540070265261
wager	0.05225540070265261
swoon	0.05225540070265261
curtsy	0.05225540070265261
discompose	0.05225540070265261
snow	0.05225540070265261
menace	0.051783706083399474
bar	0.05028044409163819
prop	0.05028044409163819
recognise	0.04979009952815821
need	0.04948372846891076
revolve	0.04905277708835064
hop	0.04905277708835064
widen	0.04905277708835064
misdoubt	0.04893276380787736
mate	0.04893276380787736
tighten	0.047436665164887634
muffle	0.047436665164887634
cheek	0.04648746361952386
finger	0.04648746361952386
lit	0.04601905728635215
babble	0.045960563824863375
retell	0.04568124966174515
nickname	0.04568124966174515
foreknow	0.04568124966174515
transfuse	0.04568124966174515
unjust	0.04568124966174515
sweet	0.04568124966174515
confederate	0.04568124966174515
envisage	0.04568124966174515
fob	0.04568124966174515
halloa	0.04568124966174515
hood	0.04568124966174515
ladder	0.04568124966174515
outpace	0.04568124966174515
outwear	0.04568124966174515
picnic	0.04568124966174515
puddle	0.04568124966174515
reluctance	0.04568124966174515
soldier	0.04568124966174515
spiritualise	0.04568124966174515
stripe	0.04568124966174515
entrust	0.04492871373482721
splash	0.04492871373482721
crouch	0.044906764235542386
escort	0.044852803487153634
ceremony	0.04421549334167843
waken	0.044068821746187765
paralyse	0.044068821746187765
erase	0.043271881892862664
outstrip	0.043271881892862664
hoodwink	0.043271881892862664
lag	0.043271881892862664
engulf	0.043271881892862664
aware	0.04309823929933263
hange	0.04252751657927341
block	0.04252751657927341
lodge	0.042287992781927554
wake	0.04220670957642388
saunter	0.04213178035579278
crumble	0.041780982799057606
gossip	0.041780982799057606
ply	0.041780982799057606
stumble	0.041502196111431085
parry	0.04081730760005556
solicit	0.04081730760005556
daze	0.04081730760005556
jam	0.04081730760005556
response	0.04081730760005556
none	0.04003332585908968
shrug	0.04003332585908968
importune	0.03996220311044664
spatter	0.03996220311044664
dumfound	0.03996220311044664
enlargement	0.03996220311044664
warmth	0.03996220311044664
overcloud	0.03996220311044664
requisition	0.03996220311044664
tiptoe	0.03996220311044664
alert	0.03996220311044664
hearten	0.03996220311044664
asleep	0.03996220311044664
brandy	0.03996220311044664
clot	0.03996220311044664
counterfeit	0.03996220311044664
dusk	0.03996220311044664
incorporate	0.03996220311044664
marriage	0.03996220311044664
reset	0.03996220311044664
shutter	0.03996220311044664
spangle	0.03996220311044664
spel	0.03996220311044664
succes	0.03996220311044664
unharness	0.03996220311044664
falter	0.039813194241511335
bruise	0.03961052177166677
conjecture	0.03961052177166677
jerk	0.03961052177166677
silent	0.03961052177166677
grip	0.03961052177166677
disentangle	0.03855931813500488
compass	0.03855931813500488
wedge	0.03855931813500488
dishearten	0.03855931813500488
hoist	0.03855931813500488
curve	0.03855931813500488
bid	0.03833972807121777
shiver	0.03833972807121777
pin	0.03801153764917205
arrest	0.03783837860994487
swing	0.03783837860994487
nod	0.0370736972471293
befit	0.036468746423189875
vanquish	0.036468746423189875
whiten	0.036468746423189875
well	0.036468746423189875
thrust	0.03609984886090375
prate	0.03590447500653573
coop	0.03590447500653573
dissociate	0.03590447500653573
discomfort	0.03590447500653573
groom	0.03590447500653573
dump	0.03590447500653573
sprain	0.03590447500653573
adventure	0.03590447500653573
belly	0.03590447500653573
courage	0.03590447500653573
flip	0.03590447500653573
formulate	0.03590447500653573
grateful	0.03590447500653573
hitch	0.03590447500653573
poetry	0.03590447500653573
souse	0.03590447500653573
splutter	0.03590447500653573
capture	0.03588224278972291
nestle	0.03588224278972291
peer	0.035109816963160644
thin	0.034522470722266316
patch	0.034522470722266316
sang	0.034389828154638785
fire	0.034267326020128296
puzzle	0.034267326020128296
diminish	0.03383039422554204
rock	0.03383039422554204
strip	0.03383039422554204
utter	0.03354286893787889
groan	0.03320175688914486
cleft	0.03275705656764111
addle	0.03275705656764111
buckle	0.03275705656764111
cashier	0.03275705656764111
rhyme	0.03275705656764111
miscalculate	0.03275705656764111
corner	0.03275705656764111
belabour	0.03275705656764111
dishevel	0.03275705656764111
stanch	0.03275705656764111
fast	0.032701851392233756
flinch	0.032701851392233756
loose	0.032701851392233756
mince	0.032701851392233756
flame	0.032701851392233756
realise	0.03189563743445506
risk	0.03186108070494534
cry	0.031003872106121384
swerve	0.03099164241301591
wrinkle	0.03099164241301591
guard	0.030840593418115462
reassure	0.030700598699616898
beg	0.03056347934844488
bow	0.03056347934844488
twist	0.030270702887955896
wound	0.030270702887955896
bluster	0.030185428455237206
delve	0.030185428455237206
paper	0.030185428455237206
nap	0.030185428455237206
crease	0.030185428455237206
patience	0.030185428455237206
pamper	0.030185428455237206
bleat	0.030185428455237206
brawl	0.030185428455237206
clang	0.030185428455237206
encase	0.030185428455237206
fray	0.030185428455237206
spil	0.030185428455237206
stutter	0.030185428455237206
twitter	0.030185428455237206
cheat	0.03016826645498292
dispel	0.03016826645498292
hand	0.02995358110585941
divert	0.029937842823694924
glitter	0.029937842823694924
load	0.029937842823694924
pledge	0.029937842823694924
match	0.029476995561118956
deign	0.02937921449745851
soak	0.02937921449745851
ripple	0.02937921449745851
stem	0.02937921449745851
weep	0.028879879088723
discover	0.02880152029409559
befall	0.028508653236879036
disengage	0.028508653236879036
shuffle	0.028508653236879036
thunder	0.028508653236879036
traverse	0.028508653236879036
spin	0.028508653236879036
crack	0.028087853570528513
honour	0.028087853570528513
provoke	0.028087853570528513
slide	0.028087853570528513
pardon	0.028087853570528513
coin	0.028011147866804365
discountenance	0.028011147866804365
imperil	0.028011147866804365
recapture	0.028011147866804365
tune	0.028011147866804365
jolt	0.028011147866804365
violate	0.028011147866804365
clog	0.028011147866804365
intersect	0.028011147866804365
scandal	0.028011147866804365
wit	0.028011147866804365
pulse	0.028011147866804365
gag	0.028011147866804365
bail	0.028011147866804365
bulge	0.028011147866804365
reunite	0.028011147866804365
rout	0.028011147866804365
unwind	0.028011147866804365
beseech	0.027853988532705067
slam	0.027853988532705067
acquit	0.027853988532705067
clatter	0.027853988532705067
slacken	0.027853988532705067
stoop	0.027706010978142404
kick	0.027413860816102635
delay	0.027385520050869836
puff	0.02691168209229218
quench	0.02691168209229218
totter	0.02691168209229218
twitch	0.02691168209229218
arm	0.02691168209229218
whip	0.02691168209229218
overlook	0.02655090058745445
blaze	0.02655090058745445
strive	0.026486865026961407
persuade	0.026481212319378073
anger	0.026407014514444514
bribe	0.026407014514444514
stiffen	0.026407014514444514
encumber	0.026407014514444514
number	0.026407014514444514
clash	0.026407014514444514
shame	0.026407014514444514
wag	0.026407014514444514
breed	0.0262966041636298
chill	0.0262966041636298
coat	0.026127700351326305
toe	0.026127700351326305
cushion	0.026127700351326305
hat	0.026127700351326305
strut	0.026127700351326305
couch	0.026127700351326305
distill	0.026127700351326305
hedge	0.026127700351326305
story	0.026127700351326305
knot	0.026127700351326305
purse	0.026127700351326305
buffet	0.026127700351326305
barter	0.026127700351326305
bridle	0.026127700351326305
enroll	0.026127700351326305
step	0.025653134688267718
grope	0.02537279566915653
range	0.02537279566915653
feign	0.02503065332059282
tingle	0.02503065332059282
grapple	0.02503065332059282
request	0.024646968045782855
sank	0.02462756531390436
envy	0.024564162967599133
journey	0.024564162967599133
summons	0.024564162967599133
toss	0.024564162967599133
chance	0.02456047895969352
enclose	0.02456047895969352
carpet	0.02446638190393868
catechise	0.02446638190393868
chide	0.02446638190393868
daub	0.02446638190393868
lame	0.02446638190393868
slander	0.02446638190393868
flower	0.02446638190393868
fork	0.02446638190393868
stint	0.02446638190393868
sun	0.02446638190393868
paw	0.02446638190393868
sour	0.02446638190393868
evidence	0.02446638190393868
hawk	0.02446638190393868
punch	0.02446638190393868
undervalue	0.02446638190393868
dislodge	0.02446638190393868
elaborate	0.02446638190393868
flout	0.02446638190393868
herd	0.02446638190393868
pinion	0.02446638190393868
wreak	0.02446638190393868
remark	0.02419327704704029
paint	0.024066565907269168
lower	0.024066565907269168
pace	0.023987128214089805
chat	0.0238879165449068
clench	0.0238879165449068
consume	0.0238879165449068
unlock	0.0238879165449068
harass	0.023718332582443817
recount	0.023718332582443817
reel	0.023718332582443817
gladden	0.022980281912431687
wade	0.022980281912431687
drone	0.022980281912431687
slash	0.022980281912431687
boot	0.022980281912431687
wing	0.022980281912431687
gainsay	0.022980281912431687
flick	0.022980281912431687
escap	0.022950384010127663
invent	0.022876186205194105
stain	0.022876186205194105
stifle	0.022876186205194105
retain	0.02270302716596692
bed	0.022631863421890098
rob	0.022631863421890098
warrant	0.022464356867413604
figure	0.022464356867413604
pursuit	0.022464356867413604
sure	0.022464356867413604
guess	0.021889155423512646
fetch	0.021659909316542252
flog	0.021635940946431332
re-form	0.021635940946431332
seclude	0.021635940946431332
curtain	0.021635940946431332
drum	0.021635940946431332
mantle	0.021635940946431332
nobody	0.021635940946431332
shoe	0.021635940946431332
strap	0.021635940946431332
canter	0.021635940946431332
cope	0.021635940946431332
stake	0.021635940946431332
condescend	0.021263758289636704
drip	0.021263758289636704
fatigue	0.021263758289636704
flight	0.021263758289636704
glare	0.021263758289636704
grate	0.021263758289636704
relent	0.021263758289636704
writhe	0.021263758289636704
shroud	0.021263758289636704
situate	0.021263758289636704
veil	0.021263758289636704
wrestle	0.021263758289636704
baffle	0.021263758289636704
gasp	0.02124072046996356
punish	0.02124072046996356
freeze	0.02106589017789639
kneel	0.0208239163601248
warn	0.0208239163601248
curse	0.020751098055715542
mount	0.02073709461174882
bewail	0.02040865380002778
discredit	0.02040865380002778
hamper	0.02040865380002778
besiege	0.02040865380002778
rein	0.02040865380002778
signal	0.02040865380002778
precipitate	0.02040865380002778
solace	0.02040865380002778
clip	0.02040865380002778
smear	0.02040865380002778
uplift	0.02040865380002778
steel	0.02040865380002778
paid	0.020375652898963252
cross	0.020313770999549223
chafe	0.020112177636655276
humour	0.020112177636655276
twinkle	0.020112177636655276
surmount	0.020112177636655276
marry	0.01974949958289508
free	0.01972245312272235
hail	0.01972245312272235
torture	0.01972245312272235
dart	0.019651330374079304
spring	0.019651330374079304
wring	0.019651330374079304
dote	0.01927965906750244
floor	0.01927965906750244
outweigh	0.01927965906750244
pop	0.01927965906750244
school	0.01927965906750244
consciou	0.01927965906750244
hook	0.01927965906750244
bubble	0.01927965906750244
slant	0.01927965906750244
linger	0.019253252725815333
stamp	0.019253252725815333
reveal	0.019169864035608886
welcome	0.019169864035608886
withdraw	0.019169864035608886
extinguish	0.019005768824586024
link	0.019005768824586024
meddle	0.019005768824586024
trot	0.019005768824586024
guide	0.018919189304972436
will	0.018919189304972436
argue	0.01847067398542827
push	0.018432972988221174
avert	0.018420359219770137
breakfast	0.018420359219770137
correct	0.018420359219770137
speculate	0.018420359219770137
bespeak	0.018234373211594938
branch	0.018234373211594938
flounder	0.018234373211594938
hem	0.018234373211594938
inconvenience	0.018234373211594938
nip	0.018234373211594938
pet	0.018234373211594938
sling	0.018234373211594938
spill	0.018234373211594938
trap	0.018234373211594938
wield	0.018234373211594938
