Event(lemma)	weight _TfIdf
yelp	0.2355505297831622
misread	0.1436807683640712
undouble	0.13292980075516034
yap	0.12909154538827392
stool	0.1177752648915811
whimper	0.11016491602579713
fluster	0.1094954155070048
disembark	0.1094954155070048
misjudge	0.09393996751604067
straighten	0.08802542953861434
undervalue	0.08796683559540189
grill	0.08606103025884929
reprint	0.08606103025884929
skirmish	0.08606103025884929
patronise	0.08262368701934786
howl	0.08076872154906105
misconceive	0.07851684326105407
upraise	0.07851684326105407
realise	0.07645206949474272
harry	0.07235279366122527
relegate	0.07235279366122527
slap	0.07106440554052045
implore	0.07091043531472235
leane	0.06854118298812012
fever	0.06714116398335683
cluster	0.06676446179776804
advent	0.06646490037758017
autobiographical	0.06646490037758017
bash	0.06646490037758017
blouse	0.06646490037758017
cheapnes	0.06646490037758017
diet	0.06646490037758017
divergence	0.06646490037758017
enchance	0.06646490037758017
etherealise	0.06646490037758017
expectorate	0.06646490037758017
fierce	0.06646490037758017
forehead	0.06646490037758017
garble	0.06646490037758017
hypercritical	0.06646490037758017
incrust	0.06646490037758017
jocund	0.06646490037758017
localise	0.06646490037758017
materialise	0.06646490037758017
mure	0.06646490037758017
ridge	0.06646490037758017
so	0.06646490037758017
tot	0.06646490037758017
vals	0.06646490037758017
witty	0.06646490037758017
writer	0.06646490037758017
‘be	0.06646490037758017
“damn	0.06646490037758017
“pass	0.06646490037758017
“persuade	0.06646490037758017
“stolen	0.06646490037758017
“to	0.06646490037758017
grunt	0.06556016810280196
recognise	0.06509678191626694
behold	0.0636410324462529
unstring	0.06262664501069377
singe	0.06262664501069377
outstretch	0.06206133212291181
protest	0.058952718284761736
cancel	0.0587883896438074
focus	0.058644557063601256
humiliate	0.05685152443241635
wane	0.055713932768669316
hail	0.05515256080033961
bump	0.055082458012898565
endorse	0.055082458012898565
emphasise	0.055082458012898565
massacre	0.0547477077535024
beach	0.0547477077535024
overlie	0.0547477077535024
“bore	0.0547477077535024
dumfounder	0.0547477077535024
“trust	0.0547477077535024
embower	0.0547477077535024
exaggeration	0.0547477077535024
‘to	0.0547477077535024
civilise	0.0547477077535024
omen	0.0547477077535024
“so	0.0547477077535024
nice	0.0547477077535024
snuggle	0.0547477077535024
“draw	0.0547477077535024
assert	0.0542473182635558
recede	0.05281525772316861
recite	0.05007334634832603
slow	0.05007334634832603
array	0.05007334634832603
overflow	0.05007334634832603
dominate	0.048918408413069756
seriou	0.048918408413069756
signal	0.048918408413069756
uplift	0.048918408413069756
mortify	0.048207771533895674
asseverate	0.0478935894546904
contort	0.0478935894546904
overtax	0.0478935894546904
band	0.0478935894546904
perambulate	0.0478935894546904
cheapen	0.0478935894546904
smirch	0.0478935894546904
idiot	0.0478935894546904
lunge	0.0478935894546904
garland	0.0478935894546904
handicap	0.0478935894546904
waggle	0.0478935894546904
