Event(lemma)	weight _TfIdf
'did	0.30912119218696105
teaze	0.2490608266007346
'thank	0.21667572729112833
wont	0.2022306788050531
vex	0.13956777129297843
'have	0.12960886835551072
'nothe	0.12364847687478442
exclaim	0.1156214530807154
game	0.09422932175520256
impute	0.08667029091645133
'tell	0.08243231791652295
rejoice	0.07610009926730561
overpower	0.07350803334401233
proceed	0.07322413230452819
recollect	0.07236025704075269
provoke	0.06880187277474026
displease	0.06569995905216973
oblige	0.06454610604525966
comfort	0.06361665282442196
grieve	0.06302344968065558
bear	0.06261748621638465
persecute	0.06231003743035799
compassionate	0.06226520665018365
'are	0.06182423843739221
patronize	0.05965388023711387
moralize	0.059253424391462396
perceive	0.05826592911154162
quiz	0.05778019394430089
'anythe	0.057198216510770936
'because	0.057198216510770936
'walk	0.057198216510770936
crutch	0.057198216510770936
twilight	0.057198216510770936
church	0.056419624016942393
marvel	0.055040803613666915
engross	0.05482746029376265
resolution	0.05476805851134115
wag	0.05447125649366124
idolize	0.05389509922252399
scold	0.05088624119283397
abuse	0.05069611678138756
misplace	0.050468202811504013
plume	0.050468202811504013
beg	0.05028591982595811
guess	0.048716643025318494
deem	0.04797642138196133
disconcert	0.047662349431953584
versify	0.04711466087760128
'then	0.04711466087760128
only	0.04711466087760128
'so	0.04711466087760128
window	0.04711466087760128
soliloquize	0.046698904987637735
baptize	0.046698904987637735
'now	0.046698904987637735
tease	0.04633851146712134
cheer	0.04594536037319363
nurse	0.045602911254714405
fee	0.04545163731774708
affront	0.04462969065019125
overwork	0.04462969065019125
retard	0.04462969065019125
console	0.04434983496046133
hunt	0.04423876439504863
subdue	0.04423876439504863
fatigue	0.04386196823501012
repent	0.04381444680907293
vow	0.043614928529055755
soften	0.0428044747012089
exert	0.042456217122415214
repress	0.042456217122415214
prosper	0.04215998494523086
feud	0.04121615895826147
'keep	0.04121615895826147
safe	0.04121615895826147
wrapt	0.04121615895826147
behold	0.041076043883505865
colour	0.041076043883505865
translate	0.04085344237024593
transplant	0.040421324416892994
augur	0.040421324416892994
predict	0.039955143881273664
attend	0.03977841419068328
gamble	0.039769253491409244
ride	0.03968803518256153
ache	0.03925343567615018
devise	0.03920428445013991
muse	0.038596561020377465
hasten	0.038100513775259075
entangle	0.037876364431455894
pair	0.03785115210862801
confident	0.03785115210862801
poach	0.03785115210862801
befit	0.037613082677961596
proceeding	0.037613082677961596
mystify	0.037613082677961596
study	0.037347229440388485
declare	0.03732661083708135
entreat	0.03729241089707485
check	0.03710971414757947
pity	0.03710971414757947
'but	0.037031105244431636
wise	0.037031105244431636
weaknes	0.037031105244431636
'for	0.037031105244431636
'when	0.037031105244431636
indite	0.037031105244431636
realize	0.036956226966845473
harass	0.036693869075777936
honour	0.03621151198670539
fondle	0.03560573567449028
thicken	0.03560573567449028
tame	0.03560573567449028
expostulate	0.03555205463487744
gainsay	0.03555205463487744
embellish	0.03555205463487744
strive	0.03512312273875644
lament	0.034753883600341005
manifest	0.034753883600341005
forfeit	0.034753883600341005
undergo	0.03473690491833972
glad	0.03436374494010134
apologize	0.03404453530853828
withstand	0.03404453530853828
wish	0.033993278997098385
torment	0.0339021917246135
danger	0.0337849253897546
'come	0.0337849253897546
reluctant	0.0337849253897546
disdain	0.033727987956184695
propitiate	0.033727987956184695
transact	0.033727987956184695
unwil	0.033727987956184695
depart	0.03357545565733381
right	0.03347226798764343
atone	0.03347226798764343
drum	0.03347226798764343
injure	0.032860835106804695
regard	0.03277458512524216
spare	0.03277458512524216
shrink	0.032678825760339925
undertake	0.032678825760339925
caress	0.03259036078803486
pine	0.03227009854910245
damp	0.03227009854910245
restore	0.03221601088134501
resolve	0.03186417998287432
blush	0.03180832641221098
render	0.03180832641221098
gratify	0.031663938862930806
sprung	0.031663938862930806
depreciate	0.03157357153788327
evaporate	0.03157357153788327
brook	0.03157357153788327
rest	0.031522516905824485
venture	0.031142143851966838
lug	0.031132603325091823
'and	0.031132603325091823
incense	0.031132603325091823
disabuse	0.031132603325091823
chafe	0.031114902806214834
recover	0.031069321651184662
persuade	0.030953774840506484
curl	0.030877248816301973
contract	0.03053044997033903
prevail	0.03051197255215215
strengthen	0.03051197255215215
content	0.030401940836476272
reckon	0.030401940836476272
appall	0.030301091545164718
defer	0.030301091545164718
storm	0.030301091545164718
withhold	0.030301091545164718
congratulate	0.030122432181237637
disappoint	0.030068276822588672
endure	0.030043369698138648
heart	0.029963132290846226
occasion	0.029963132290846226
compound	0.029826940118556935
disentangle	0.029826940118556935
endear	0.029826940118556935
betray	0.02978608771709621
dread	0.029657079757948998
grumble	0.029492509596699086
submit	0.0292692689489637
cause	0.02911116473464154
contrive	0.028969209589364317
wall	0.028890096972150444
unbend	0.028890096972150444
eddy	0.028890096972150444
pencil	0.028890096972150444
scheme	0.028890096972150444
deject	0.028890096972150444
reck	0.028890096972150444
beam	0.02874373208532426
fidget	0.02872800620658107
''the	0.028599108255385468
'after	0.028599108255385468
'bee	0.028599108255385468
'betray	0.028599108255385468
'bury	0.028599108255385468
'cut	0.028599108255385468
'drive	0.028599108255385468
'except	0.028599108255385468
'gamble	0.028599108255385468
'had	0.028599108255385468
'here	0.028599108255385468
'hirple	0.028599108255385468
'insult	0.028599108255385468
'king	0.028599108255385468
'meane	0.028599108255385468
'no	0.028599108255385468
'oblige	0.028599108255385468
'poke	0.028599108255385468
'prance	0.028599108255385468
'promise	0.028599108255385468
'pulse	0.028599108255385468
'put	0.028599108255385468
'return	0.028599108255385468
'serve	0.028599108255385468
'shock	0.028599108255385468
'slander	0.028599108255385468
'than	0.028599108255385468
'though	0.028599108255385468
'thread	0.028599108255385468
'wind	0.028599108255385468
'wink	0.028599108255385468
'your	0.028599108255385468
-'love	0.028599108255385468
-consider	0.028599108255385468
-malign	0.028599108255385468
-persecute	0.028599108255385468
-thank	0.028599108255385468
absen	0.028599108255385468
attachment	0.028599108255385468
autumn	0.028599108255385468
begine	0.028599108255385468
comforted-	0.028599108255385468
correspondence	0.028599108255385468
deterioration	0.028599108255385468
fanciful	0.028599108255385468
giveth	0.028599108255385468
guardian	0.028599108255385468
guiltd	0.028599108255385468
haymaker	0.028599108255385468
healthy	0.028599108255385468
horror	0.028599108255385468
infatuate	0.028599108255385468
injustice	0.028599108255385468
inspection	0.028599108255385468
lazy	0.028599108255385468
lettest	0.028599108255385468
