ASPECTUAL
Evento_lema	Frecuencia
begin	237
keep	220
enter	133
end	69
continue	60
open	50
start	40
choose	39
remain	28
finish	24
follow	19
stand	17
stop	17
resume	13
complete	9
become	7
close	4
abandon	3
suspend	3
completion	2
resolve	2
quit	2
unfolding	1
unfold	1
launch	1
renew	1
terminate	1
