REPORTING
Evento_lema	Frecuencia
say	2889
tell	493
add	89
accord	31
mention	29
show	25
express	20
reply	19
confirm	12
learn	12
insist	12
inform	12
deny	11
indicate	10
announce	9
report	8
disclose	5
deliver	5
declare	5
recall	4
include	4
note	3
describe	3
quote	3
assert	3
acknowledge	2
give	2
according	1
claim	1
post	1
