I_STATE
Evento_lema	Frecuencia
think	960
know	542
seem	406
want	350
like	310
believe	204
expect	149
hope	110
become	93
suppose	91
consider	83
fear	46
please	42
appear	40
need	40
wonder	39
prepare	37
allow	31
suspect	30
surprise	29
aware	28
understand	27
help	24
require	19
concern	19
mean	18
stand	13
able	9
obtain	9
find	7
commit	7
presume	7
rely	6
shock	6
constrain	6
regret	6
afraid	6
anxiou	5
face	5
estimate	5
will	5
careful	4
owe	4
suggest	4
fail	4
achieve	4
view	4
worry	4
agreement	3
confident	3
protest	3
enable	3
plan	3
yield	3
approach	3
feel	3
intend	3
reflect	3
aim	3
unwil	2
eager	2
stay	2
anticipate	2
meet	2
deprive	2
reach	2
mention	2
close	2
agree	1
hawk	1
prefer	1
vulnerable	1
wait	1
learn	1
make	1
walk	1
wish	1
entitle	1
personal	1
affect	1
experience	1
keen	1
account	1
listen	1
conditional	1
qualify	1
care	1
reluctant	1
offensive	1
shun	1
uncomfortable	1
unhappy	1
dare	1
waste	1
choose	1
sense	1
inquire	1
dig	1
cautiou	1
run	1
press	1
dependent	1
happy	1
desire	1
