OCCURRENCE
Evento_lema	Frecuencia
go	516
come	491
make	382
get	365
do	344
find	218
take	185
talk	175
give	174
feel	142
turn	113
know	98
meet	90
look	88
sit	83
bring	80
understand	79
stand	78
cry	75
fall	74
put	72
love	70
return	62
forget	61
work	60
let	59
watch	59
speak	57
play	57
hold	54
left	54
change	53
read	52
leave	52
set	49
pass	49
break	46
remember	46
rise	46
discover	45
run	44
spend	44
happen	44
walk	44
follow	43
show	43
answer	42
fill	42
wait	41
marry	41
move	40
become	40
regard	39
pause	39
care	38
remark	38
kiss	38
write	38
eat	38
wish	37
carry	37
grow	36
listen	36
die	36
lose	35
lead	35
buy	33
realize	32
dress	32
stare	32
cease	31
strike	31
catch	30
close	30
perceive	30
hang	29
draw	29
struggle	29
live	28
send	28
whisper	28
glance	28
used	28
mean	28
reach	28
decide	26
smile	26
engage	26
arrange	25
drive	25
sleep	25
lie	25
stay	24
explain	24
discuss	24
drop	23
admit	23
save	23
throw	23
display	21
win	21
shine	21
repeat	21
cut	21
join	20
wear	20
dream	20
use	20
cross	20
lay	19
produce	19
lit	19
kill	19
miss	18
survey	18
cling	18
pick	18
fight	18
nod	18
reflect	18
suppose	18
vanish	17
pull	17
bear	17
force	17
trust	17
touch	17
kneel	17
round	16
wave	16
stick	16
hesitate	16
refuse	16
dispose	16
behave	16
alter	16
address	15
learn	15
dare	15
slip	15
admire	15
imagine	15
release	15
rest	15
hurt	15
discussion	14
desire	14
succeed	14
lift	14
develop	14
call	14
hide	14
speech	14
count	14
weep	14
waste	14
lapse	13
stir	13
mind	13
devote	13
leap	13
build	13
laugh	13
shut	13
bore	13
pour	13
weigh	13
occupy	12
flash	12
present	12
seize	12
hit	12
determine	12
impress	12
emerge	12
prepare	12
hover	12
manage	12
express	12
shake	12
occur	12
satisfy	12
resolve	12
conversation	12
raise	12
drag	12
matter	12
shoot	12
flow	11
drift	11
train	11
proposal	11
dispute	11
seat	11
decision	11
increase	11
pretend	11
sound	11
shout	11
wash	11
hate	11
spoil	11
thank	11
sweep	11
settle	11
visit	10
travel	10
create	10
replace	10
flush	10
attract	10
confess	10
examine	10
layer	10
putt	10
prefer	10
suffer	10
mingle	10
drink	10
swear	10
attack	10
sustain	10
fly	10
trace	10
deal	10
