OCCURRENCE
Evento_lema	Frecuencia
go	367
come	338
make	272
take	248
do	244
give	196
cry	178
answer	146
turn	142
speak	113
find	105
break	96
leave	95
get	94
repeat	91
wish	86
pass	83
meet	83
walk	81
fall	75
throw	71
draw	71
sit	71
bring	70
laugh	69
rise	67
return	66
let	64
left	63
set	61
put	60
lie	57
write	54
change	50
lift	50
shake	50
reach	49
read	49
talk	48
drive	45
forget	45
smile	44
grow	43
pursue	43
show	41
run	39
hold	37
address	37
lose	37
wait	37
strike	37
layer	36
know	35
rejoin	35
drop	35
understand	34
die	34
remember	31
follow	31
pause	31
work	31
carry	30
happen	30
bear	30
send	30
catch	29
cut	29
marry	27
play	27
stand	27
live	27
mean	27
round	26
call	26
stay	26
listen	26
enjoy	25
stretch	25
eat	25
interrupt	25
thrust	25
watch	25
look	24
spare	24
putt	24
mind	24
shut	24
lead	24
pull	23
used	23
move	23
spend	23
use	23
cross	23
fly	22
stare	22
receive	22
speech	22
raise	22
hang	21
seat	21
visit	21
wear	20
hurry	20
accompany	20
pour	20
hide	20
save	19
gather	19
care	19
fill	18
admit	18
refuse	18
lean	18
fix	18
join	18
kiss	18
climb	18
feel	17
engage	17
rush	17
bid	17
sink	17
push	17
thank	17
become	17
glance	17
discover	17
dance	17
tremble	16
hesitate	16
roll	15
search	15
stoop	15
beg	15
cast	15
pick	15
love	15
oblige	15
present	15
learn	15
inquire	15
steal	15
sleep	15
pay	15
rid	15
close	15
amuse	15
mistake	14
count	14
extend	14
sweep	14
snatch	14
occupy	14
departure	14
delight	14
advance	14
lend	14
withdraw	13
struggle	13
arrive	13
apply	13
rouse	13
obey	13
sing	13
beat	13
gain	13
express	13
imagine	13
shiver	12
succeed	12
regard	12
redden	12
travel	12
admire	12
force	12
dare	12
bury	12
face	12
part	12
sound	12
ring	12
retort	12
bend	11
decision	11
fasten	11
mention	11
rob	11
lay	11
deal	11
dart	11
suppose	11
attend	11
waste	11
teach	11
cease	11
dress	11
seize	11
detain	11
burn	11
lit	11
rub	11
shrug	11
judge	10
toss	10
warm	10
recognise	10
echo	10
fold	10
back	10
swallow	10
treat	10
step	10
open	10
master	10
rest	10
exchange	10
tear	10
introduce	10
trot	9
perceive	9
afford	9
hurt	9
kneel	9
spring	9
forbid	9
wave	9
dread	9
incline	9
awake	9
assent	9
head	9
touch	9
fight	9
descend	9
death	9
drown	9
recover	9
burst	9
arrange	9
wander	9
form	9
born	9
cause	9
indulge	9
embrace	9
remind	9
pierce	9
fidget	8
frighten	8
grasp	8
trouble	8
deserve	8
sob	8
check	8
kill	8
dismiss	8
blow	8
accomplish	8
nod	8
tread	8
snub	8
stammer	8
render	8
appear	8
offer	8
desist	8
drink	8
leap	8
endure	8
jump	8
suffer	8
hasten	8
murmur	8
overtake	8
consult	8
divert	8
breathe	8
collect	8
place	8
pity	8
utter	8
acquiesce	8
satisfy	8
observe	8
clasp	8
correct	8
faint	8
remove	8
repent	8
bow	7
direct	7
miss	7
bless	7
blame	7
interpose	7
stagger	7
drag	7
stifle	7
fancy	7
mark	7
contract	7
decline	7
re-cover	7
frisk	7
resist	7
flash	7
sprung	7
colour	7
relieve	7
quarrel	7
yawn	7
slide	7
absorb	7
release	7
escape	7
pretend	7
encourage	7
invite	7
flow	7
flee	7
undertake	7
disturb	7
produce	7
slip	7
tie	7
lower	7
attain	7
loiter	7
induce	7
crowd	7
expose	7
obtain	7
build	7
employ	7
stir	7
silence	7
betray	7
reassure	7
occur	7
clear	7
rivet	7
hinder	7
hate	7
proposal	7
