ASPECTUAL
Evento_lema	Frecuencia
begin	91
keep	66
continue	61
stop	59
enter	44
end	35
start	33
open	32
resume	28
finish	18
follow	13
choose	12
stand	11
become	10
abandon	9
close	6
succeed	4
complete	3
suspend	2
remain	1
effect	1
unfold	1
step	1
launch	1
