ASPECTUAL
Evento_lema	Frecuencia
begin	221
keep	190
stop	130
open	75
enter	43
resume	41
finish	40
start	38
continue	35
remain	28
end	27
follow	20
stand	17
become	17
complete	16
close	16
abandon	14
terminate	10
choose	10
renew	5
resolve	3
restore	3
unfold	2
ended	1
step	1
succeed	1
suspend	1
launch	1
effect	1
completion	1
settle	1
