I_STATE
Evento_lema	Frecuencia
think	997
know	415
want	221
seem	189
believe	183
like	178
hope	158
expect	83
consider	68
please	60
suppose	57
wonder	57
become	54
appear	44
help	38
surprise	34
allow	30
fear	25
able	20
prepare	16
concern	16
suspect	14
need	14
understand	14
stand	14
require	13
shock	13
obtain	10
regret	9
mean	9
owe	7
fail	6
plan	5
worry	5
meet	4
yield	4
unwil	4
find	3
commit	3
deprive	3
achieve	3
afraid	3
confident	3
forget	3
turn	2
get	2
estimate	2
careful	2
presume	2
force	2
sufficient	2
reluctant	2
close	2
view	2
realize	2
unhappy	2
seems	1
exist	1
pity	1
fit	1
will	1
agreement	1
protest	1
infatuate	1
reserve	1
guess	1
imagine	1
involve	1
constrain	1
rely	1
dismay	1
reach	1
proof	1
approach	1
dislike	1
beat	1
face	1
prefer	1
intend	1
aware	1
wish	1
re-serve	1
run	1
cry	1
weep	1
press	1
anxiou	1
feel	1
desire	1
enable	1
