OCCURRENCE
Evento_lema	Frecuencia
come	1143
go	1022
make	856
do	830
take	625
give	519
find	425
get	370
know	298
talk	298
bring	269
wish	267
look	259
let	251
turn	224
put	216
cry	210
feel	198
speak	189
set	180
bear	168
meet	161
sit	160
leave	157
smile	156
return	148
exclaim	147
read	147
walk	137
stand	136
send	135
draw	134
write	133
left	130
answer	120
laugh	120
used	116
hold	113
run	104
break	103
work	102
care	101
pass	100
wait	96
mean	96
beg	95
carry	95
understand	95
remember	94
learn	90
lose	89
show	85
forget	84
fall	79
visit	77
teach	76
grow	75
call	74
spend	72
rise	72
spare	72
watch	71
stay	70
throw	69
oblige	69
thank	68
layer	68
use	67
follow	67
lay	67
trust	66
settle	65
change	64
mind	64
sigh	63
listen	63
drive	61
catch	59
receive	58
move	58
lead	57
gain	57
shew	57
enjoy	57
hurt	56
deal	56
guess	55
perceive	54
repeat	54
whisper	53
shake	50
attend	49
grieve	49
raise	47
sleep	46
miss	46
vex	46
live	46
delight	45
putt	45
strike	45
rest	45
lie	44
round	44
act	44
cause	43
proceed	43
save	43
recollect	43
dress	42
wear	42
become	41
admire	41
happen	40
treat	40
love	39
kiss	39
marry	38
cross	37
desire	37
rouse	37
cut	35
fancy	35
undertake	34
suffer	34
gather	34
fit	34
hide	34
lean	33
satisfy	33
relieve	33
comfort	32
spoil	32
join	32
dread	32
force	32
manage	32
eat	32
die	31
shut	31
conversation	30
hurry	30
fly	30
check	30
pause	30
hate	30
rejoice	29
discover	29
observe	29
frighten	29
open	28
los	28
fix	28
build	28
render	28
regard	27
deserve	27
arrive	27
place	26
buy	26
soothe	26
share	26
rush	25
reach	25
bound	25
disappoint	25
close	25
sob	25
fear	25
colour	25
tremble	24
burst	24
behave	24
gratify	24
depend	24
venture	24
part	24
explain	23
bend	23
lift	23
judge	23
behold	23
hang	23
prepare	23
fetch	23
gaze	23
murmur	23
confess	23
cast	23
waste	22
belong	22
cling	22
excite	22
amuse	22
sound	22
form	21
pull	21
attack	21
mark	21
encourage	21
refuse	21
linger	21
long	21
consult	21
interfere	21
heart	21
play	21
pay	21
depart	20
dwell	20
search	20
mutter	20
speech	20
imagine	20
hesitate	20
resolve	20
displease	20
forgive	20
prove	20
kneel	19
cheer	19
remind	19
win	19
please	19
shrank	19
hasten	19
recover	19
occupy	19
blush	19
endure	19
entertain	19
argue	19
fight	18
struggle	18
bless	18
console	18
dare	18
inquire	18
express	18
suppose	18
strive	18
consent	18
arrange	18
sink	18
dispose	18
enter	18
succeed	17
ride	17
interrupt	17
shrink	17
contrive	17
ensue	17
stir	17
cease	17
impress	17
annoy	17
decide	17
dislike	17
suit	17
produce	17
dine	17
present	16
shoot	16
shine	16
