I_ACTION
Evento_lema	Frecuencia
ask	119
look	118
try	53
call	52
speak	24
assure	21
help	20
seek	14
wonder	13
mean	12
show	12
doubt	11
touch	10
complain	9
tear	9
offer	9
agree	9
fail	9
permit	8
propose	8
avoid	8
prevent	8
establish	8
recommend	8
accept	8
explain	7
intend	7
claim	7
suggest	7
allow	7
press	6
assume	6
approach	6
clear	5
state	5
appeal	5
pray	5
order	4
choose	4
burn	4
promise	4
send	4
persuade	4
warn	4
urge	4
point	3
deny	3
arrange	3
name	3
assist	3
catch	2
rule	2
attempt	2
plead	2
face	2
hail	2
demand	2
support	2
serve	2
approve	2
overcome	2
threaten	2
request	2
allowing	1
distort	1
describe	1
reject	1
influence	1
push	1
effort	1
engage	1
postpone	1
handle	1
deal	1
compel	1
invite	1
acknowledge	1
decline	1
direct	1
blame	1
brim	1
announce	1
decide	1
extend	1
resist	1
accuse	1
declare	1
post	1
beat	1
delay	1
