OCCURRENCE
Evento_lema	Frecuencia
go	331
come	286
make	229
take	228
do	211
get	169
return	161
give	115
find	114
know	112
turn	106
don’t	104
look	100
stand	90
bring	82
put	79
sit	77
let	68
left	67
fall	66
walk	65
speak	58
pass	53
cry	46
work	46
wait	45
shake	45
set	44
wish	42
move	40
observe	40
hold	40
run	39
rise	39
answer	36
break	35
raise	33
draw	32
leave	32
understand	32
marry	32
receive	31
mean	31
show	31
talk	30
live	30
change	29
read	29
feel	29
watch	28
throw	27
repeat	27
layer	26
remember	24
glance	24
used	24
write	24
care	24
love	24
carry	23
can’t	23
meet	22
mind	22
address	22
send	22
lay	22
lose	22
wouldn’t	21
didn’t	21
pursue	21
cast	20
grow	20
call	20
happen	20
become	19
close	19
cut	18
die	18
hide	18
shut	18
lie	18
oblige	17
born	17
bear	17
forget	17
stay	17
blow	16
catch	16
kiss	16
bend	16
visit	16
ride	15
shine	15
use	15
follow	15
present	14
force	14
arrive	14
strike	14
drop	14
beg	14
listen	14
lead	13
wear	13
whisper	13
putt	13
suppose	13
offer	13
prove	12
knock	12
appear	12
cross	12
rest	12
sell	12
attend	12
stick	12
open	12
trouble	12
save	12
trust	12
express	11
lift	11
retort	11
miss	11
laugh	11
wath	11
settle	11
play	11
tremble	11
form	10
pour	10
bore	10
hurt	10
learn	10
eat	10
burst	10
acquaint	10
round	10
travel	10
sleep	10
cease	10
arise	10
depart	10
smoke	10
hurry	10
stretch	9
pull	9
accompany	9
excuse	9
engage	9
pity	9
cause	9
paid	9
descend	9
stir	9
aw	9
proceed	8
charge	8
light	8
possess	8
smile	8
kill	8
drive	8
seize	8
brighten	8
drink	8
won’t	8
devote	8
encourage	8
bound	8
dress	8
desert	8
occupy	8
rattle	8
produce	8
cover	8
regard	8
refuse	8
wipe	8
occasion	8
entertain	8
ring	8
disturb	8
‘thank	8
place	8
suffer	8
reproach	8
stroll	8
soften	8
fill	7
mention	7
render	7
afford	7
retire	7
desire	7
hadn’t	7
thank	7
discovery	7
creep	7
disappoint	7
admit	7
acquire	7
leane	7
lounge	7
act	7
knuckle	7
hang	7
astonish	7
tie	7
gather	7
proposal	7
remark	7
roll	7
sob	7
smooth	7
withdraw	7
separate	7
accustom	7
relieve	7
forgive	7
