I_ACTION
Evento_lema	Frecuencia
look	285
ask	270
try	154
help	144
call	105
speak	93
attempt	50
mean	49
wonder	47
fail	38
seek	37
prevent	37
intend	35
send	33
persuade	33
explain	32
promise	31
allow	29
show	28
avoid	28
press	27
agree	25
assure	23
choose	18
accept	16
doubt	16
propose	15
pronounce	15
touch	15
complain	14
pray	14
recommend	13
blame	13
declare	13
overcome	13
effort	12
suggest	11
clear	11
accuse	11
catch	10
serve	10
claim	9
order	9
approve	9
direct	8
warn	8
offer	8
plead	8
point	7
announce	7
name	6
manage	6
delay	6
assume	6
establish	6
guard	6
permit	6
approach	5
invite	5
face	5
tear	5
conclude	5
assist	5
urge	5
burn	5
predict	5
convince	4
deal	4
arrange	4
forbid	4
support	3
attribute	3
estimate	3
deny	3
appeal	3
decide	3
acknowledge	3
make	3
request	3
insist	3
investigate	3
regain	3
engage	3
beat	2
encouragement	2
determine	2
compel	2
resist	2
threaten	2
oppose	2
speculate	2
promote	2
avert	2
looking	1
record	1
resolve	1
bar	1
listen	1
authorize	1
extend	1
allege	1
suspect	1
describe	1
comment	1
distort	1
pledge	1
design	1
question	1
pursue	1
set	1
run	1
explore	1
