STATE
Evento_lema	Frecuencia
have	323
be	47
glad	31
feel	31
own	25
remain	16
good	10
hold	8
better	7
cost	6
los	6
capable	6
equal	5
content	5
live	3
curiou	3
owe	3
maintain	3
fair	3
happy	3
lower	3
control	3
off	2
likely	2
foolish	2
long	2
uneasy	2
disappoint	2
ill	2
only	2
war	2
affect	2
safe	2
cautiou	2
on	2
full	2
intensity	2
greater	2
weaknes	2
has	1
guardian	1
graciou	1
serve	1
absent	1
worth	1
silent	1
hasty	1
gay	1
painful	1
sure	1
much	1
trouble	1
lazy	1
selfish	1
dangerou	1
rational	1
enjoy	1
fond	1
thankful	1
mix	1
fatal	1
weak	1
ashame	1
rich	1
relate	1
wise	1
proud	1
flat	1
mad	1
value	1
wilful	1
available	1
comfortable	1
embrace	1
steady	1
angry	1
provoke	1
deep	1
sensible	1
healthy	1
quiet	1
sorry	1
ready	1
comforted-	1
unfit	1
true	1
wrong	1
fanciful	1
compare	1
