OCCURRENCE
Evento_lema	Frecuencia
preen	1
scrabble	1
snuggle	1
hutch	1
clamber	1
consequence	1
pet	1
demean	1
bed	1
“couldn’t	1
cough	1
poke	1
bristle	1
flatten	1
refresh	1
act	1
win	1
brush	1
“bind	1
sneeze	1
interject	1
nudge	1
entreat	1
long	1
signal	1
incline	1
dust	1
exist	1
yourselve	1
enslave	1
sunder	1
fish	1
“hold	1
rustle	1
recognize	1
jeer	1
rain	1
dazzle	1
cake	1
object	1
crash	1
envy	1
drone	1
hum	1
wade	1
thread	1
scream	1
spil	1
trickle	1
burrow	1
tickle	1
dump	1
tattoo	1
retreat	1
“haven’t	1
daub	1
slant	1
ornament	1
produce	1
serve	1
pile	1
load	1
speech	1
snare	1
alight	1
race	1
spy	1
darken	1
impress	1
group	1
explore	1
yield	1
rearrange	1
peace	1
notch	1
night	1
thirst	1
hurtle	1
swarm	1
hurl	1
defend	1
enter	1
moan	1
glare	1
entrance	1
conceive	1
trick	1
split	1
pleat	1
crack	1
“excuse	1
“for	1
recite	1
fashion	1
star‐gaze	1
fortune‐tel	1
needn’t	1
command	1
sneak	1
appeal	1
amend	1
bar	1
wager	1
mob	1
patch	1
decorate	1
wing	1
mass	1
gawp	1
side	1
butter	1
embrace	1
trot	1
flight	1
advance	1
prefer	1
release	1
borrow	1
“may	1
train	1
rinse	1
overhear	1
“tell	1
scribe	1
inscribe	1
ruffle	1
bewilder	1
reign	1
esteem	1
celebrate	1
mount	1
announce	1
withdraw	1
buck	1
oil	1
weave	1
awe	1
occasion	1
accompany	1
greet	1
thunder	1
add	1
strive	1
render	1
try.”	1
echo	1
begin	1
supper	1
possess	1
departure	1
fob	1
best	1
duck	1
“than	1
rejoice	1
suffer	1
remove	1
cuckoo	1
communicate	1
distinguish	1
snort	1
a‐took	1
wheel	1
behave	1
collar	1
realize	1
“kic	1
disgrace	1
influence	1
“heap	1
hypnotise	1
neglect	1
revolt	1
whip	1
thicken	1
scent	1
fair‐hair	1
chap	1
poison	1
express	1
recoil	1
bare	1
flash	1
cower	1
destruction	1
crawl	1
trouble	1
doze	1
ring	1
rail	1
reproduce	1
reply	1
frost‐bitten	1
lunch	1
twaddle	1
over‐work	1
war	1
crust	1
forestall	1
struggle	1
shade	1
“would	1
curse	1
engrave	1
“doe	1
accustom	1
overlay	1
await	1
adorn	1
arm	1
capture	1
spur	1
agitate	1
mop	1
wreck	1
lasso	1
powder	1
shower	1
strain	1
bleed	1
devastate	1
“fed	1
discuss	1
cost	1
hasn’t	1
“i’d	1
unite	1
ebb	1
further	1
fling	1
support	1
transport	1
subside	1
tangle	1
drift	1
reckon	1
“wish	1
waterproof	1
fold	1
“can’t	1
resist	1
’ad	1
a‐beat	1
befriend	1
bewitch	1
lavish	1
hustle	1
deem	1
recall	1
invent	1
encamp	1
provision	1
torment	1
resent	1
laughish	1
cuddle	1
like	1
squirt	1
“now	1
pearl	1
freeze	1
tin	1
arouse	1
interest	1
contribute	1
blindfold	1
reward	1
endure	1
labour	1
pine	1
surge	1
braid	1
matter	1
balance	1
“or	1
shave	1
stir	1
insult	1
dwindle	1
perish	1
fire	1
“nothe	1
shield	1
owe	1
arrive	1
decree	1
lodge	1
occur	1
improve	1
pave	1
argue	1
bribe	1
outstretch	1
establish	1
divine	1
ponder	1
devise	1
imprison	1
bunk	1
unbar	1
shiver	1
bloom	1
fancy	1
a‐dy	1
glue	1
“here	1
trellis	1
peck	1
fret	1
shadow	1
fine	1
age	1
tinker	1
“run	1
enchant	1
quarrel	1
“did	1
sha’n’t	1
theorize	1
“indee	1
dig	1
twitter	1
ago	1
glaze	1
display	1
dry	1
supplement	1
counsel	1
appear	1
drown	1
crown	1
barbarian	1
dye	1
snub	1
practise	1
cleft	1
dive	1
near	1
profit	1
guess	1
arch	1
prove	1
bargain	1
distrust	1
tip	1
hire	1
shelter	1
dismount	1
supply	1
announcement	1
distract	1
toss	1
pale	1
bade	1
“then	1
shorten	1
mature	1
rag	1
skip	1
whelm	1
deepen	1
alter	1
survive	1
enrich	1
back	1
slave	1
stream	1
peak	1
‘take	1
beware	1
overrule	1
foresee	1
shop	1
enact	1
perform	1
help	1
applaud	1
“give	1
unfasten	1
spring	1
jerk	1
free	1
blast	1
loose	1
rob	1
detach	1
‘butter	1
unbind	1
search	1
tap	1
“go	1
chant	1
quicken	1
magic	1
direct	1
“isn’t	1
secure	1
wrinkle	1
imperfect	1
appoint	1
quaver	1
squirm	1
degrade	1
