I_ACTION
Evento_lema	Frecuencia
ask	143
look	87
try	48
call	33
speak	22
help	19
point	15
mean	11
agree	9
promise	9
suggest	9
explain	9
touch	6
allow	6
clear	6
wonder	5
appeal	5
prevent	5
seek	5
persuade	5
guard	5
plead	3
question	3
catch	3
decide	3
press	3
blame	3
attempt	2
approach	2
arrange	2
bar	2
rule	2
serve	2
assure	2
effort	2
choose	2
overcome	2
urge	2
deal	2
called	1
assist	1
listen	1
intend	1
pronounce	1
pursue	1
assume	1
accept	1
forbid	1
face	1
complain	1
offer	1
send	1
burn	1
resist	1
manage	1
propose	1
invite	1
insist	1
permit	1
mount	1
extend	1
tear	1
conclude	1
name	1
deny	1
doubt	1
show	1
pray	1
applaud	1
avoid	1
