OCCURRENCE
Evento_lema	Frecuencia
go	201
come	172
do	169
get	115
make	105
take	86
find	82
put	73
look	63
write	61
let	61
give	59
sit	59
work	57
know	51
turn	41
stand	39
left	38
talk	38
feel	37
wish	35
draw	32
remember	32
hold	31
laugh	30
cry	29
break	29
walk	29
live	28
grow	28
show	28
leave	27
fall	27
wash	26
clean	25
set	24
round	24
marry	24
hang	23
used	22
happen	21
catch	21
meet	21
carry	21
read	20
bring	20
bear	19
play	18
wait	18
speak	18
love	18
run	17
light	17
throw	17
rise	16
stay	16
forget	16
pass	16
lead	16
mind	15
answer	15
layer	14
hate	14
move	14
lay	13
hide	13
learn	13
kiss	12
care	12
listen	12
follow	12
sigh	11
return	11
eat	11
teach	11
understand	11
pretend	10
murmur	10
thank	10
buy	10
refuse	10
ride	10
pull	10
waste	10
fill	10
smile	10
mean	10
send	10
shine	10
arrange	10
forgive	10
drink	10
drive	9
knock	9
spend	9
quarrel	9
pick	9
wear	9
drop	9
pay	9
rush	9
call	9
shake	9
sew	9
dry	9
save	9
stick	9
kill	9
change	9
cut	8
fold	8
earn	8
settle	8
cover	8
afford	8
climb	8
watch	8
tremble	8
face	8
venture	8
match	8
crisi	8
confess	8
hand	8
count	7
cross	7
weep	7
receive	7
creep	7
push	7
dare	7
decide	7
present	7
miss	7
admit	7
fetch	7
sang	7
dust	7
use	7
notice	7
enjoy	7
pause	7
fix	7
please	7
matter	7
strike	6
attend	6
brush	6
spread	6
fit	6
interrupt	6
lie	6
shut	6
slip	6
close	6
blink	6
flee	6
sweep	6
frighten	6
surprise	6
act	6
offer	6
struggle	6
hit	6
collect	6
interfere	6
sound	6
manage	6
roll	6
shave	5
boil	5
ruin	5
die	5
cling	5
bore	5
lose	5
open	5
tease	5
perceive	5
reflect	5
lock	5
jump	5
be	5
engage	5
fling	5
putt	5
rub	5
involve	5
drip	5
handle	5
burn	5
visit	5
correct	5
dine	5
tear	5
speech	5
betray	5
mend	5
provide	4
snatch	4
pour	4
stir	4
clear	4
paid	4
admire	4
long	4
command	4
dress	4
wake	4
kick	4
twist	4
disappear	4
bend	4
explain	4
replace	4
leane	4
“and	4
dream	4
pinch	4
pack	4
whisper	4
rest	4
touch	4
smash	4
discover	4
wander	4
melt	4
“have	4
“but	4
part	4
lit	4
splash	4
withdraw	4
serve	4
scrub	4
gather	4
sign	4
cheer	4
recognize	4
flash	4
back	4
hurt	4
bless	4
fear	4
remind	4
stroll	4
steal	4
charm	4
drown	4
carve	4
swear	4
advertise	4
remark	4
mark	4
join	4
sing	4
inspect	4
copy	4
advise	3
spoil	3
display	3
“the	3
grudge	3
illustrate	3
slap	3
sprang	3
scent	3
conceal	3
ease	3
cast	3
imagine	3
sank	3
raise	3
pin	3
rattle	3
smell	3
drag	3
step	3
consent	3
dump	3
